cost_component|cost_period|same_education_req|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
secondary_sector|after_index|no|bd_14#prev_2021|closest_rel|25-64|286783185.43|13279|36251258.406|13279|21596.745646|2729.9690041
secondary_sector|after_index|no|bd_14#prev_2021|closest_rel|65+|5834053.0133|291|-2380264.789|291|20048.292142|-8179.604086
secondary_sector|after_index|yes|bd_14#prev_2021|father|0-24|162418316.33|11070|28922066.431|11070|14671.934628|2612.6527941
secondary_sector|after_index|yes|bd_14#prev_2021|mother|0-24|197197153.78|11915|48196086.292|11915|16550.327636|4044.992555
secondary_sector|after_index|yes|bd_14#prev_2021|closest_rel|25-64|262514697.03|11790|26018825.935|11790|22265.877611|2206.8554652
secondary_sector|after_index|yes|bd_14#prev_2021|closest_rel|65+|5680034.87|283|-1697907.548|283|20070.794594|-5999.673313
secondary_sector|before_index|no|bd_14#prev_2021|father|0-24|154890978.14|11137|37300564.221|11137|13907.782898|3349.2470343
secondary_sector|before_index|no|bd_14#prev_2021|mother|0-24|194054827.91|11984|64262913.988|11984|16192.826094|5362.3926892
secondary_sector|before_index|no|bd_14#prev_2021|closest_rel|25-64|278446562.19|13279|54692259.498|13279|20968.940597|4118.7031778
secondary_sector|before_index|no|bd_14#prev_2021|closest_rel|65+|4835291.6801|291|448245.16569|291|16616.122612|1540.3613941
secondary_sector|before_index|yes|bd_14#prev_2021|father|0-24|153329625.25|11070|41378480.709|11070|13850.914657|3737.8934696
secondary_sector|before_index|yes|bd_14#prev_2021|mother|0-24|193479777.8|11915|44226741.609|11915|16238.336366|3711.8541006
secondary_sector|before_index|yes|bd_14#prev_2021|closest_rel|25-64|254582598.99|11790|51963282.588|11790|21593.095758|4407.4031033
secondary_sector|before_index|yes|bd_14#prev_2021|closest_rel|65+|4686924.5706|283|-271141.5148|283|16561.570921|-958.0972254
secondary_sector|after_index|no|bd_15#inc_2016_2021|father|0-24|5423840.8829|393|1342811.6318|393|13801.121839|3416.8234905
secondary_sector|after_index|no|bd_15#inc_2016_2021|mother|0-24|6177265.4666|405|1863125.7429|405|15252.507325|4600.3104764
secondary_sector|after_index|no|bd_15#inc_2016_2021|closest_rel|25-64|51825745.776|3220|4014177.4254|3220|16094.952104|1246.638952
secondary_sector|after_index|no|bd_15#inc_2016_2021|closest_rel|65+|6495805.0431|331|-340307.5129|331|19624.78865|-1028.119374
secondary_sector|after_index|yes|bd_15#inc_2016_2021|father|0-24|5415556.4892|390|-108813.2901|390|13886.04228|-279.0084361
secondary_sector|after_index|yes|bd_15#inc_2016_2021|mother|0-24|6165309.9417|401|99529.701005|401|15374.83776|248.20374315
secondary_sector|after_index|yes|bd_15#inc_2016_2021|closest_rel|25-64|49922506.674|3062|4828928.0604|3062|16303.888528|1577.0503137
secondary_sector|after_index|yes|bd_15#inc_2016_2021|closest_rel|65+|6483689.2123|330|415552.71614|330|19647.543068|1259.250655
secondary_sector|before_index|no|bd_15#inc_2016_2021|father|0-24|5381685.6291|393|1431100.4008|393|13693.856562|3641.4768467
secondary_sector|before_index|no|bd_15#inc_2016_2021|mother|0-24|5171572.5473|405|770957.79865|405|12769.314932|1903.5995028
secondary_sector|before_index|no|bd_15#inc_2016_2021|closest_rel|25-64|45001255.753|3220|4484395.6479|3220|13975.545265|1392.6694559
secondary_sector|before_index|no|bd_15#inc_2016_2021|closest_rel|65+|7350989.8235|331|-12169.58205|331|22208.42847|-36.76610891
secondary_sector|before_index|yes|bd_15#inc_2016_2021|father|0-24|5374041.4164|390|1853433.3211|390|13779.593375|4752.3931311
secondary_sector|before_index|yes|bd_15#inc_2016_2021|mother|0-24|5152680.6104|401|-1163272.034|401|12849.577582|-2900.927765
secondary_sector|before_index|yes|bd_15#inc_2016_2021|closest_rel|25-64|42799438.668|3062|-401003.2628|3062|13977.608971|-130.9612223
secondary_sector|before_index|yes|bd_15#inc_2016_2021|closest_rel|65+|7345513.2565|330|2392722.6284|330|22259.13108|7250.6746314
secondary_sector|after_index|no|bd_15#prev_2021|father|0-24|2763553.0947|227|907293.61134|227|12174.242708|3996.8881557
secondary_sector|after_index|no|bd_15#prev_2021|mother|0-24|4213932.388|238|2081363.5548|238|17705.598269|8745.2250201
secondary_sector|after_index|no|bd_15#prev_2021|closest_rel|25-64|188867723.68|11562|-4909051.344|11562|16335.21222|-424.5849632
secondary_sector|after_index|no|bd_15#prev_2021|closest_rel|65+|80369293.452|3380|-1945199.715|3380|23777.897471|-575.5028741
secondary_sector|after_index|yes|bd_15#prev_2021|father|0-24|2748699.4559|225|-823548.1009|225|12216.442026|-3660.213782
secondary_sector|after_index|yes|bd_15#prev_2021|mother|0-24|4213932.388|236|1949526.8065|236|17855.645712|8260.706807
secondary_sector|after_index|yes|bd_15#prev_2021|closest_rel|25-64|181832309.16|11109|2046292.0471|11109|16368.017748|184.20128249
secondary_sector|after_index|yes|bd_15#prev_2021|closest_rel|65+|79799520.466|3370|610906.48197|3370|23679.382928|181.27788782
secondary_sector|before_index|no|bd_15#prev_2021|father|0-24|2916629.6308|227|286387.97237|227|12848.588682|1261.6210237
secondary_sector|before_index|no|bd_15#prev_2021|mother|0-24|4343535.1569|238|1873170.5313|238|18250.147718|7870.4644174
secondary_sector|before_index|no|bd_15#prev_2021|closest_rel|25-64|182704037.97|11562|7867598.5469|11562|15802.113645|680.47038116
secondary_sector|before_index|no|bd_15#prev_2021|closest_rel|65+|68902888.768|3380|42229.183946|3380|20385.47005|12.493841404
secondary_sector|before_index|yes|bd_15#prev_2021|father|0-24|2895261.3636|225|-785704.8581|225|12867.828282|-3492.021591
secondary_sector|before_index|yes|bd_15#prev_2021|mother|0-24|4343535.1569|236|1765869.119|236|18404.809987|7482.4962671
secondary_sector|before_index|yes|bd_15#prev_2021|closest_rel|25-64|176166852.54|11109|12380629.44|11109|15858.029754|1114.4683986
secondary_sector|before_index|yes|bd_15#prev_2021|closest_rel|65+|67424720.526|3370|263283.60463|3370|20007.335468|78.125698704
secondary_sector|after_index|no|bd_16#inc_2016_2021|father|0-24|3866912.2107|384|687103.68592|384|10070.083882|1789.3325154
secondary_sector|after_index|no|bd_16#inc_2016_2021|mother|0-24|7886882.1436|406|4821073.8494|406|19425.818088|11874.566132
secondary_sector|after_index|no|bd_16#inc_2016_2021|closest_rel|25-64|20681509.88|1404|-366650.3942|1404|14730.420143|-261.1470044
secondary_sector|after_index|no|bd_16#inc_2016_2021|closest_rel|65+|27014776.848|996|4006359.6847|996|27123.269928|4022.4494826
secondary_sector|after_index|yes|bd_16#inc_2016_2021|father|0-24|3718354.8398|381|41476.821075|381|9759.4615218|108.86304744
secondary_sector|after_index|yes|bd_16#inc_2016_2021|mother|0-24|7864875.7236|403|265257.54008|403|19515.820654|658.20729549
secondary_sector|after_index|yes|bd_16#inc_2016_2021|closest_rel|25-64|20179174.779|1354|-1067464.239|1354|14903.378714|-788.3783156
secondary_sector|after_index|yes|bd_16#inc_2016_2021|closest_rel|65+|26920967.592|994|6544950.7705|994|27083.468403|6584.4575156
secondary_sector|before_index|no|bd_16#inc_2016_2021|father|0-24|6954067.6033|384|4365320.915|384|18109.55105|11368.023216
secondary_sector|before_index|no|bd_16#inc_2016_2021|mother|0-24|6559819.0992|406|1939527.7643|406|16157.189899|4777.161981
secondary_sector|before_index|no|bd_16#inc_2016_2021|closest_rel|25-64|20178081.742|1404|-848486.4156|1404|14371.853092|-604.3350538
secondary_sector|before_index|no|bd_16#inc_2016_2021|closest_rel|65+|21715127.585|996|822740.57634|996|21802.336933|826.04475536
secondary_sector|before_index|yes|bd_16#inc_2016_2021|father|0-24|6952786.8624|381|3243343.016|381|18248.784416|8512.7113281
secondary_sector|before_index|yes|bd_16#inc_2016_2021|mother|0-24|6507835.1181|403|943322.94382|403|16148.474239|2340.7517216
secondary_sector|before_index|yes|bd_16#inc_2016_2021|closest_rel|25-64|19954019.361|1354|107890.18209|1354|14737.089631|79.682556933
secondary_sector|before_index|yes|bd_16#inc_2016_2021|closest_rel|65+|21713089.285|994|3321293.2426|994|21844.15421|3341.3412904
secondary_sector|after_index|no|bd_16#prev_2021|father|0-24|12120315.138|970|3273600.3358|970|12495.170245|3374.845707
secondary_sector|after_index|no|bd_16#prev_2021|mother|0-24|12967596.484|985|-6709781.408|985|13165.072573|-6811.96082
secondary_sector|after_index|no|bd_16#prev_2021|closest_rel|25-64|66782673.505|4014|-12343562.52|4014|16637.437346|-3075.127684
secondary_sector|after_index|no|bd_16#prev_2021|closest_rel|65+|61268424.836|2378|7261366.9651|2378|25764.686643|3053.5605404
secondary_sector|after_index|yes|bd_16#prev_2021|father|0-24|12082249.355|965|3949458.0008|965|12520.465653|4092.7025915
secondary_sector|after_index|yes|bd_16#prev_2021|mother|0-24|12774049.996|980|294063.36684|980|13034.744894|300.06466004
secondary_sector|after_index|yes|bd_16#prev_2021|closest_rel|25-64|63793763.754|3851|-10058645.13|3851|16565.506038|-2611.956668
secondary_sector|after_index|yes|bd_16#prev_2021|closest_rel|65+|61070131.435|2371|4257548.1776|2371|25757.119964|1795.6761609
secondary_sector|before_index|no|bd_16#prev_2021|father|0-24|11744841.007|970|4588572.8442|970|12108.083513|4730.4874682
secondary_sector|before_index|no|bd_16#prev_2021|mother|0-24|11204033.136|985|-4767367.993|985|11374.65293|-4839.967506
secondary_sector|before_index|no|bd_16#prev_2021|closest_rel|25-64|55256155.299|4014|-16783192.61|4014|13765.858321|-4181.164078
secondary_sector|before_index|no|bd_16#prev_2021|closest_rel|65+|56830247.26|2378|7070373.056|2378|23898.337788|2973.2435055
secondary_sector|before_index|yes|bd_16#prev_2021|father|0-24|11716481.428|965|4097261.3471|965|12141.431532|4245.8666809
secondary_sector|before_index|yes|bd_16#prev_2021|mother|0-24|11105923.72|980|1024113.5498|980|11332.575224|1045.0138263
secondary_sector|before_index|yes|bd_16#prev_2021|closest_rel|25-64|54069406.551|3851|-1846951.944|3851|14040.354856|-479.6032054
secondary_sector|before_index|yes|bd_16#prev_2021|closest_rel|65+|56609051.204|2371|8861333.0755|2371|23875.60152|3737.3821491
secondary_sector|after_index|no|bd_17#inc_2016_2021|father|0-24|1643906.2845|109|986615.42151|109|15081.709032|9051.5176285
secondary_sector|after_index|no|bd_17#inc_2016_2021|mother|0-24|2018610.9538|114|808948.68885|114|17707.11363|7096.0411303
secondary_sector|after_index|no|bd_17#inc_2016_2021|closest_rel|25-64|19508395.615|861|5188006.1992|861|22657.834629|6025.558884
secondary_sector|after_index|no|bd_17#inc_2016_2021|closest_rel|65+|29084984.891|1347|-3317546.185|1347|21592.4164|-2462.914762
secondary_sector|after_index|yes|bd_17#inc_2016_2021|father|0-24|1643579.3686|107|659296.11801|107|15360.554846|6161.6459627
secondary_sector|after_index|yes|bd_17#inc_2016_2021|mother|0-24|2005642.528|112|947160.36629|112|17907.522572|8456.7889847
secondary_sector|after_index|yes|bd_17#inc_2016_2021|closest_rel|25-64|19146406.547|827|-86214.58538|827|23151.640323|-104.2498009
secondary_sector|after_index|yes|bd_17#inc_2016_2021|closest_rel|65+|29080342.33|1342|1227296.7179|1342|21669.405611|914.52810575
secondary_sector|before_index|no|bd_17#inc_2016_2021|father|0-24|1929537.6851|109|1129827.3938|109|17702.180597|10365.388934
secondary_sector|before_index|no|bd_17#inc_2016_2021|mother|0-24|2408952.7463|114|1231608.4347|114|21131.164441|10803.582761
secondary_sector|before_index|no|bd_17#inc_2016_2021|closest_rel|25-64|14261662.439|861|2170096.2384|861|16564.067874|2520.4369784
secondary_sector|before_index|no|bd_17#inc_2016_2021|closest_rel|65+|22302699.192|1347|-4715731.359|1347|16557.311947|-3500.914149
secondary_sector|before_index|yes|bd_17#inc_2016_2021|father|0-24|1929537.6851|107|624918.66518|107|18033.062478|5840.3613568
secondary_sector|before_index|yes|bd_17#inc_2016_2021|mother|0-24|2408952.7463|112|931526.36092|112|21508.506663|8317.1996511
secondary_sector|before_index|yes|bd_17#inc_2016_2021|closest_rel|25-64|13957020.002|827|-1043196.163|827|16876.686822|-1261.422204
secondary_sector|before_index|yes|bd_17#inc_2016_2021|closest_rel|65+|22280757.792|1342|-8457897.213|1342|16602.651112|-6302.456939
secondary_sector|after_index|no|bd_17#prev_2021|father|0-24|3467842.0522|314|1081789.1166|314|11044.082969|3445.1882696
secondary_sector|after_index|no|bd_17#prev_2021|mother|0-24|7375183.269|324|4176367.8165|324|22762.911324|12890.024125
secondary_sector|after_index|no|bd_17#prev_2021|closest_rel|25-64|30358453.944|1522|-3326101.878|1522|19946.421776|-2185.34946
secondary_sector|after_index|no|bd_17#prev_2021|closest_rel|65+|38894412.273|1591|6393311.0424|1591|24446.519342|4018.4230311
secondary_sector|after_index|yes|bd_17#prev_2021|father|0-24|3463321.3405|310|575229.55505|310|11172.004324|1855.5792098
secondary_sector|after_index|yes|bd_17#prev_2021|mother|0-24|7365006.4264|320|5067852.2533|320|23015.645082|15837.038291
secondary_sector|after_index|yes|bd_17#prev_2021|closest_rel|25-64|29363292.917|1452|3341853.0955|1452|20222.653524|2301.5517187
secondary_sector|after_index|yes|bd_17#prev_2021|closest_rel|65+|38886020.764|1589|3769409.3108|1589|24472.008033|2372.1896229
secondary_sector|before_index|no|bd_17#prev_2021|father|0-24|2703622.0741|314|1183023.7387|314|8610.2613826|3767.5915245
secondary_sector|before_index|no|bd_17#prev_2021|mother|0-24|6124425.6339|324|2909061.6687|324|18902.548253|8978.5853973
secondary_sector|before_index|no|bd_17#prev_2021|closest_rel|25-64|30204532.956|1522|3789804.837|1522|19845.291036|2490.0163186
secondary_sector|before_index|no|bd_17#prev_2021|closest_rel|65+|33945663.395|1591|3031297.6229|1591|21336.054931|1905.2782042
secondary_sector|before_index|yes|bd_17#prev_2021|father|0-24|2695368.9044|310|-972934.7615|310|8694.7384014|-3138.499231
secondary_sector|before_index|yes|bd_17#prev_2021|mother|0-24|5985784.3076|320|3746618.5449|320|18705.575961|11708.182953
secondary_sector|before_index|yes|bd_17#prev_2021|closest_rel|25-64|29695006.37|1452|7954428.1548|1452|20451.106315|5478.256305
secondary_sector|before_index|yes|bd_17#prev_2021|closest_rel|65+|33945102.446|1589|-1357289.884|1589|21362.556605|-854.1786558
secondary_sector|after_index|no|bd_18#inc_2016_2021|father|0-24|1824042.4983|101|1186655.4183|101|18059.826716|11749.063548
secondary_sector|after_index|no|bd_18#inc_2016_2021|mother|0-24|1088512.3279|103|48996.545515|103|10568.080853|475.69461665
secondary_sector|after_index|no|bd_18#inc_2016_2021|closest_rel|25-64|51482276.348|2828|-5047584.755|2828|18204.482443|-1784.860239
secondary_sector|after_index|no|bd_18#inc_2016_2021|closest_rel|65+|226591504.72|9639|-10356712.1|9639|23507.78138|-1074.459187
secondary_sector|after_index|yes|bd_18#inc_2016_2021|father|0-24|1824042.4983|101|1049053.907|101|18059.826716|10386.672347
secondary_sector|after_index|yes|bd_18#inc_2016_2021|mother|0-24|1088512.3279|103|-623460.6982|103|10568.080853|-6053.016487
secondary_sector|after_index|yes|bd_18#inc_2016_2021|closest_rel|25-64|48695413.56|2749|3316428.0976|2749|17713.864518|1206.4125492
secondary_sector|after_index|yes|bd_18#inc_2016_2021|closest_rel|65+|225571394.06|9601|-8217011.977|9601|23494.572863|-855.8495966
secondary_sector|before_index|no|bd_18#inc_2016_2021|father|0-24|1003243.2675|101|233975.20348|101|9933.1016583|2316.5861731
secondary_sector|before_index|no|bd_18#inc_2016_2021|mother|0-24|2126440.4178|103|1021824.0319|103|20645.0526|9920.6216688
secondary_sector|before_index|no|bd_18#inc_2016_2021|closest_rel|25-64|47234728.549|2828|-2801304.037|2828|16702.520703|-990.5601261
secondary_sector|before_index|no|bd_18#inc_2016_2021|closest_rel|65+|202150862.39|9639|-14628762.49|9639|20972.182009|-1517.663916
secondary_sector|before_index|yes|bd_18#inc_2016_2021|father|0-24|1003243.2675|101|415614.31368|101|9933.1016583|4114.9932047
secondary_sector|before_index|yes|bd_18#inc_2016_2021|mother|0-24|2126440.4178|103|378056.78629|103|20645.0526|3670.4542358
secondary_sector|before_index|yes|bd_18#inc_2016_2021|closest_rel|25-64|44131378.74|2749|2546736.7514|2749|16053.611764|926.4229725
secondary_sector|before_index|yes|bd_18#inc_2016_2021|closest_rel|65+|201726063.01|9601|-10647208.93|9601|21010.942924|-1108.968746
secondary_sector|after_index|no|bd_18#prev_2021|father|0-24|2984831.6497|174|1883448.563|174|17154.204883|10824.417029
secondary_sector|after_index|no|bd_18#prev_2021|mother|0-24|3204703.2797|180|1255276.6204|180|17803.907109|6973.7590024
secondary_sector|after_index|no|bd_18#prev_2021|closest_rel|25-64|93440181.1|4981|7025310.1979|4981|18759.321642|1410.4216418
secondary_sector|after_index|no|bd_18#prev_2021|closest_rel|65+|340446597.96|14967|-11219224.9|14967|22746.482124|-749.5974413
secondary_sector|after_index|yes|bd_18#prev_2021|father|0-24|2984831.6497|172|1585014.4786|172|17353.672382|9215.2004567
secondary_sector|after_index|yes|bd_18#prev_2021|mother|0-24|3203414.4851|178|1102760.2255|178|17996.71059|6195.2821658
secondary_sector|after_index|yes|bd_18#prev_2021|closest_rel|25-64|90469922.788|4821|1872513.9254|4821|18765.800205|388.40778374
secondary_sector|after_index|yes|bd_18#prev_2021|closest_rel|65+|339102532.98|14906|-6731048.599|14906|22749.398429|-451.5663893
secondary_sector|before_index|no|bd_18#prev_2021|father|0-24|1584313.7312|174|493604.73157|174|9105.2513288|2836.8088021
secondary_sector|before_index|no|bd_18#prev_2021|mother|0-24|2927568.1363|180|1277724.7791|180|16264.267424|7098.4709952
secondary_sector|before_index|no|bd_18#prev_2021|closest_rel|25-64|82728116.127|4981|5367215.5906|4981|16608.736424|1077.5377616
secondary_sector|before_index|no|bd_18#prev_2021|closest_rel|65+|327921317.19|14967|23861168.969|14967|21909.622315|1594.2519522
secondary_sector|before_index|yes|bd_18#prev_2021|father|0-24|1582507.5867|172|434800.5495|172|9200.6255039|2527.9101715
secondary_sector|before_index|yes|bd_18#prev_2021|mother|0-24|2822222.7403|178|1147396.4355|178|15855.183934|6446.0473906
secondary_sector|before_index|yes|bd_18#prev_2021|closest_rel|25-64|79137690.598|4821|-121015.0189|4821|16415.202364|-25.10164258
secondary_sector|before_index|yes|bd_18#prev_2021|closest_rel|65+|326649491.05|14906|24625948.63|14906|21913.960221|1652.0829619
secondary_sector|after_index|no|bd_19#inc_2016_2021|father|0-24|101360211.09|6631|15187152.742|6631|15285.810751|2290.3261562
secondary_sector|after_index|no|bd_19#inc_2016_2021|mother|0-24|130536802.5|7010|47824080.416|7010|18621.512482|6822.2653945
secondary_sector|after_index|no|bd_19#inc_2016_2021|closest_rel|25-64|144153534.93|8481|14765657.847|8481|16997.233219|1741.0279267
secondary_sector|after_index|no|bd_19#inc_2016_2021|closest_rel|65+|4165546.4971|223|-712056.4237|223|18679.580705|-3193.078133
secondary_sector|after_index|yes|bd_19#inc_2016_2021|father|0-24|100631682.12|6600|22311114.815|6600|15247.224564|3380.4719417
secondary_sector|after_index|yes|bd_19#inc_2016_2021|mother|0-24|129865252.13|6975|39539116.925|6975|18618.67414|5668.6905986
secondary_sector|after_index|yes|bd_19#inc_2016_2021|closest_rel|25-64|130051143.36|7729|6291654.0482|7729|16826.386772|814.03209318
secondary_sector|after_index|yes|bd_19#inc_2016_2021|closest_rel|65+|4165546.4971|222|-96105.34205|222|18763.72296|-432.9069462
secondary_sector|before_index|no|bd_19#inc_2016_2021|father|0-24|92624918.435|6631|9396085.2651|6631|13968.469075|1416.9937061
secondary_sector|before_index|no|bd_19#inc_2016_2021|mother|0-24|117649000.96|7010|31515517.937|7010|16783.024388|4495.7942848
secondary_sector|before_index|no|bd_19#inc_2016_2021|closest_rel|25-64|138418568.51|8481|17908951.247|8481|16321.019751|2111.6556122
secondary_sector|before_index|no|bd_19#inc_2016_2021|closest_rel|65+|3555670.6205|223|-4215733.228|223|15944.711303|-18904.63331
secondary_sector|before_index|yes|bd_19#inc_2016_2021|father|0-24|91801767.092|6600|16091693.732|6600|13909.35865|2438.1354139
secondary_sector|before_index|yes|bd_19#inc_2016_2021|mother|0-24|116890449.85|6975|27870882.671|6975|16758.487433|3995.8254726
secondary_sector|before_index|yes|bd_19#inc_2016_2021|closest_rel|25-64|123350856.31|7729|12000972.599|7729|15959.484578|1552.7199637
secondary_sector|before_index|yes|bd_19#inc_2016_2021|closest_rel|65+|3539680.5335|222|-358488.0812|222|15944.506908|-1614.811177
secondary_sector|after_index|no|bd_19#prev_2021|father|0-24|98721975.108|5350|28337136.5|5350|18452.705628|5296.6610281
secondary_sector|after_index|no|bd_19#prev_2021|mother|0-24|108952718.29|5583|33130794.314|5583|19515.084773|5934.2278908
secondary_sector|after_index|no|bd_19#prev_2021|closest_rel|25-64|996055703.63|52844|135258427.84|52844|18848.98387|2559.5796655
secondary_sector|after_index|no|bd_19#prev_2021|closest_rel|65+|74607427.667|3375|10818014.581|3375|22105.904494|3205.3376536
secondary_sector|after_index|yes|bd_19#prev_2021|father|0-24|96797424.15|5332|13301866.261|5332|18154.055542|2494.7236048
secondary_sector|after_index|yes|bd_19#prev_2021|mother|0-24|108706132.08|5562|32687150.806|5562|19544.432234|5876.8699759
secondary_sector|after_index|yes|bd_19#prev_2021|closest_rel|25-64|923951249.59|48418|126661833.15|48418|19082.80494|2616.0071285
secondary_sector|after_index|yes|bd_19#prev_2021|closest_rel|65+|74229149.031|3363|4309396.0525|3363|22072.301228|1281.4142291
secondary_sector|before_index|no|bd_19#prev_2021|father|0-24|80362690.84|5350|17750519.196|5350|15021.063708|3317.8540553
secondary_sector|before_index|no|bd_19#prev_2021|mother|0-24|99104936.789|5583|36141443.067|5583|17751.197705|6473.4807572
secondary_sector|before_index|no|bd_19#prev_2021|closest_rel|25-64|909821046.27|52844|124468844.53|52844|17217.111617|2355.4016451
secondary_sector|before_index|no|bd_19#prev_2021|closest_rel|65+|68910531.196|3375|7395381.5774|3375|20417.935169|2191.2241711
secondary_sector|before_index|yes|bd_19#prev_2021|father|0-24|79818020.517|5332|10681924.993|5332|14969.621252|2003.3617767
secondary_sector|before_index|yes|bd_19#prev_2021|mother|0-24|98694438.301|5562|26367211.986|5562|17744.415372|4740.5990626
secondary_sector|before_index|yes|bd_19#prev_2021|closest_rel|25-64|838895342.75|48418|100647174.33|48418|17326.104811|2078.7139975
secondary_sector|before_index|yes|bd_19#prev_2021|closest_rel|65+|68797318.39|3363|4762703.3114|3363|20457.127086|1416.2067533
secondary_sector|after_index|no|bd_20#inc_2016_2021|father|0-24|5715033.0336|408|685995.22411|408|14007.433906|1681.3608434
secondary_sector|after_index|no|bd_20#inc_2016_2021|mother|0-24|4879251.6406|422|-1896487.439|422|11562.207679|-4494.046064
secondary_sector|after_index|no|bd_20#inc_2016_2021|closest_rel|25-64|174799180.88|8685|21856675.42|8685|20126.560839|2516.600509
secondary_sector|after_index|no|bd_20#inc_2016_2021|closest_rel|65+|299157703.19|12418|18375370.588|12418|24090.650925|1479.7367199
secondary_sector|after_index|yes|bd_20#inc_2016_2021|father|0-24|5662280.2265|407|1409808.9942|407|13912.236429|3463.9041625
secondary_sector|after_index|yes|bd_20#inc_2016_2021|mother|0-24|4874981.705|420|-4325398.875|420|11607.099298|-10298.56875
secondary_sector|after_index|yes|bd_20#inc_2016_2021|closest_rel|25-64|168868431.38|8363|35883219.314|8363|20192.327081|4290.7113851
secondary_sector|after_index|yes|bd_20#inc_2016_2021|closest_rel|65+|298429722.49|12383|23371769.306|12383|24099.953362|1887.4076804
secondary_sector|before_index|no|bd_20#inc_2016_2021|father|0-24|5229962.3486|408|-620845.1359|408|12818.535168|-1521.679255
secondary_sector|before_index|no|bd_20#inc_2016_2021|mother|0-24|4293848.6666|422|-323764.8686|422|10174.99684|-767.2153285
secondary_sector|before_index|no|bd_20#inc_2016_2021|closest_rel|25-64|152941767.02|8685|10971667.652|8685|17609.875305|1263.2893094
secondary_sector|before_index|no|bd_20#inc_2016_2021|closest_rel|65+|258762806.94|12418|5821875.1787|12418|20837.719999|468.82550964
secondary_sector|before_index|yes|bd_20#inc_2016_2021|father|0-24|5208740.2717|407|-723889.7956|407|12797.887646|-1778.599006
secondary_sector|before_index|yes|bd_20#inc_2016_2021|mother|0-24|4285292.3767|420|-2333123.374|420|10203.077087|-5555.055653
secondary_sector|before_index|yes|bd_20#inc_2016_2021|closest_rel|25-64|148475150.82|8363|13892432.654|8363|17753.814519|1661.1781244
secondary_sector|before_index|yes|bd_20#inc_2016_2021|closest_rel|65+|257367734.93|12383|294363.21852|12383|20783.956629|23.771559277
secondary_sector|after_index|no|bd_20#prev_2021|father|0-24|5896960.4465|609|-1051735.75|609|9683.0220796|-1726.988095
secondary_sector|after_index|no|bd_20#prev_2021|mother|0-24|5401948.7901|612|-1581728.931|612|8826.7137094|-2584.524396
secondary_sector|after_index|no|bd_20#prev_2021|closest_rel|25-64|296717272.29|14954|42814571.109|14954|19842.000287|2863.0848675
secondary_sector|after_index|no|bd_20#prev_2021|closest_rel|65+|561944421.94|23351|33356697.659|23351|24065.111641|1428.4911849
secondary_sector|after_index|yes|bd_20#prev_2021|father|0-24|5877358.1902|605|-1407667.674|605|9714.6416367|-2326.723428
secondary_sector|after_index|yes|bd_20#prev_2021|mother|0-24|5387665.0182|608|-2004303.467|608|8861.2911484|-3296.551755
secondary_sector|after_index|yes|bd_20#prev_2021|closest_rel|25-64|285432186.55|14450|37079824.527|14450|19753.092495|2566.0778219
secondary_sector|after_index|yes|bd_20#prev_2021|closest_rel|65+|560437695.73|23266|42039858.36|23266|24088.270254|1806.9224774
secondary_sector|before_index|no|bd_20#prev_2021|father|0-24|5808408.3794|609|-1285313.966|609|9537.6163865|-2110.531964
secondary_sector|before_index|no|bd_20#prev_2021|mother|0-24|6724475.3751|612|-14993.63744|612|10987.704861|-24.49940759
secondary_sector|before_index|no|bd_20#prev_2021|closest_rel|25-64|266301719.46|14954|39286359.319|14954|17808.059346|2627.147206
secondary_sector|before_index|no|bd_20#prev_2021|closest_rel|65+|505475446.91|23351|38341984.614|23351|21646.843686|1641.9846951
secondary_sector|before_index|yes|bd_20#prev_2021|father|0-24|5806044.6183|605|-1181136.744|605|9596.7679641|-1952.292138
secondary_sector|before_index|yes|bd_20#prev_2021|mother|0-24|6718770.3577|608|1460787.4223|608|11050.609141|2402.6108919
secondary_sector|before_index|yes|bd_20#prev_2021|closest_rel|25-64|250202659.01|14450|20075521.842|14450|17315.062907|1389.30947
secondary_sector|before_index|yes|bd_20#prev_2021|closest_rel|65+|503111501.51|23266|41224009.45|23266|21624.323111|1771.8563333
secondary_sector|after_index|no|bd_21#inc_2016_2021|father|0-24|114753977.87|7945|20412433.533|7945|14443.546617|2569.2175624
secondary_sector|after_index|no|bd_21#inc_2016_2021|mother|0-24|132446228.15|8627|27661905.031|8627|15352.524417|3206.433874
secondary_sector|after_index|no|bd_21#inc_2016_2021|closest_rel|25-64|139073187.82|7786|7401976.7246|7786|17861.955795|950.67771958
secondary_sector|after_index|no|bd_21#inc_2016_2021|closest_rel|65+|31193335.729|1521|-1825801.213|1521|20508.439006|-1200.395275
secondary_sector|after_index|yes|bd_21#inc_2016_2021|father|0-24|113495229.64|7890|14889224.307|7890|14384.693237|1887.1006726
secondary_sector|after_index|yes|bd_21#inc_2016_2021|mother|0-24|131686615.38|8560|24859504.182|8560|15383.950395|2904.1476848
secondary_sector|after_index|yes|bd_21#inc_2016_2021|closest_rel|25-64|129878678.3|7040|20462486.267|7040|18448.675895|2906.6031629
secondary_sector|after_index|yes|bd_21#inc_2016_2021|closest_rel|65+|31114215.293|1507|1330481.7314|1507|20646.460049|882.86777134
