cost_component|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
primary_sector|bd_07#prev_2021|mother|0-24|42650071.754|16253|4856995.5363|16253|2624.1353445|298.83686312
primary_sector|bd_07#prev_2021|relative|25-64|992222542.75|423758.81967|36371694.665|423758.81967|2341.4793904|85.831121327
primary_sector|bd_07#prev_2021|relative|65+|503126752.84|180956.61475|21508752.892|180956.61475|2780.3722651|118.86137968
primary_sector|bd_08#inc_2016_2021|father|0-24|80286521.598|49390|7011538.4448|49390|1625.5622919|141.96271401
primary_sector|bd_08#inc_2016_2021|mother|0-24|144276513.52|51687|24616684.206|51687|2791.3501175|476.26451924
primary_sector|bd_08#inc_2016_2021|relative|25-64|58401691.487|21680|6542527.9938|21680|2693.8049579|301.77712148
primary_sector|bd_08#inc_2016_2021|relative|65+|2636882.9729|750|546100.44104|750|3515.8439639|728.13392139
primary_sector|bd_08#prev_2021|father|0-24|146844152.06|83499|10252446.792|83499|1758.633661|122.78526439
primary_sector|bd_08#prev_2021|mother|0-24|250986340.72|87349|37029609.988|87349|2873.373945|423.92711981
primary_sector|bd_08#prev_2021|relative|25-64|200257234.07|75127.789617|15862203.809|75127.789617|2665.554718|211.13630375
primary_sector|bd_08#prev_2021|relative|65+|5161913.5157|1598|429907.87988|1598|3230.2337395|269.02871081
primary_sector|bd_09#inc_2016_2021|father|0-24|12121798.616|6372|825929.75038|6372|1902.3538317|129.61860489
primary_sector|bd_09#inc_2016_2021|mother|0-24|20974450.197|7294|2510484.6536|7294|2875.5758427|344.18489904
primary_sector|bd_09#inc_2016_2021|relative|25-64|21892661.424|7924|2331231.1466|7924|2762.8295589|294.19878176
primary_sector|bd_09#inc_2016_2021|relative|65+|2864541.3673|917|301244.33185|917|3123.818285|328.51072176
primary_sector|bd_09#prev_2021|father|0-24|10289871.488|5187|659494.27244|5187|1983.7808922|127.14368083
primary_sector|bd_09#prev_2021|mother|0-24|17736207.567|5991|1761758.9917|5991|2960.4753075|294.06760002
primary_sector|bd_09#prev_2021|relative|25-64|103437271.01|37415|3938921.4074|37415|2764.5936391|105.276531
primary_sector|bd_09#prev_2021|relative|65+|9239807.3618|3162|673324.53872|3162|2922.1402156|212.94261187
primary_sector|bd_10#inc_2016_2021|father|0-24|7534156.4401|4481|41580.49723|4481|1681.3560455|9.2792897188
primary_sector|bd_10#inc_2016_2021|mother|0-24|11943301.329|4686|337635.74041|4686|2548.7198738|72.052014599
primary_sector|bd_10#inc_2016_2021|relative|25-64|2651699.114|1183|207897.33957|1183|2241.5039002|175.73739609
primary_sector|bd_10#inc_2016_2021|relative|65+|54865.02676|23|7009.96757|23|2385.4359461|304.7811987
primary_sector|bd_10#prev_2021|father|0-24|9513402.5576|5073|431312.53354|5073|1875.3011152|85.021197228
primary_sector|bd_10#prev_2021|mother|0-24|14791128.83|5324|1005495.8887|5324|2778.1985029|188.86098585
primary_sector|bd_10#prev_2021|relative|25-64|23346959.236|10960|1725172.8948|10960|2130.1970106|157.40628602
primary_sector|bd_10#prev_2021|relative|65+|242668.54008|97|13049.04492|97|2501.7375266|134.52623629
primary_sector|bd_11#inc_2016_2021|father|0-24|7756014.7402|4919|535637.74807|4919|1576.7462371|108.89159343
primary_sector|bd_11#inc_2016_2021|mother|0-24|13065060.51|5113|1047402.3455|5113|2555.2631547|204.85084011
primary_sector|bd_11#inc_2016_2021|relative|25-64|15675391.852|5988|821534.35648|5988|2617.8009105|137.19678632
primary_sector|bd_11#inc_2016_2021|relative|65+|22788877.728|7260|317862.72561|7260|3138.9638744|43.782744574
primary_sector|bd_11#prev_2021|father|0-24|23675071.104|13765|1432956.383|13765|1719.9470471|104.10144446
primary_sector|bd_11#prev_2021|mother|0-24|39095838.971|14300|3300762.8641|14300|2733.9747532|230.82257791
primary_sector|bd_11#prev_2021|relative|25-64|81711752.152|31368|3445436.6739|31368|2604.9398161|109.83922067
primary_sector|bd_11#prev_2021|relative|65+|48011883.043|14629|1952934.2306|14629|3281.9661661|133.49745236
primary_sector|bd_12#inc_2016_2021|father|0-24|42653731.993|24075|2913817.8709|24075|1771.7022635|121.03085653
primary_sector|bd_12#inc_2016_2021|mother|0-24|51642750.539|19926|5281975.2632|19926|2591.7269165|265.07955752
primary_sector|bd_12#inc_2016_2021|relative|25-64|144929597.6|65662|11265414.9|65662|2207.2065669|171.56673419
primary_sector|bd_12#inc_2016_2021|relative|65+|21353424.535|6650|1507952.2386|6650|3211.0412834|226.75973512
primary_sector|bd_12#prev_2021|father|0-24|51029255.652|27689|3467403.5593|27689|1842.9432501|125.22675284
primary_sector|bd_12#prev_2021|mother|0-24|61328403.592|22382|7277009.6598|22382|2740.0770079|325.12776605
primary_sector|bd_12#prev_2021|relative|25-64|656514974.44|279750.95902|37101152.087|279750.95902|2346.783642|132.62207292
primary_sector|bd_12#prev_2021|relative|65+|265445243.03|84346.614754|14605277.258|84346.614754|3147.0764275|173.15783568
primary_sector|bd_13#inc_2016_2021|father|0-24|2005744.3099|1147|361264.89885|1147|1748.6872798|314.96503823
primary_sector|bd_13#inc_2016_2021|mother|0-24|3428719.1181|1241|367503.96452|1241|2762.8679437|296.13534611
primary_sector|bd_13#inc_2016_2021|relative|25-64|7558171.605|3018|208351.23185|3018|2504.3643489|69.036193456
primary_sector|bd_13#inc_2016_2021|relative|65+|5739072.8302|1855|182988.12613|1855|3093.8398006|98.645890097
primary_sector|bd_13#prev_2021|father|0-24|7109828.2887|4194|331138.54884|4194|1695.2380278|78.955304921
primary_sector|bd_13#prev_2021|mother|0-24|12080295.124|4420|1082769.4947|4420|2733.0984444|244.97047391
primary_sector|bd_13#prev_2021|relative|25-64|21401324.129|8683|526426.23412|8683|2464.7384693|60.627229543
primary_sector|bd_13#prev_2021|relative|65+|11349458.128|3445|203135.20832|3445|3294.4726062|58.965227379
primary_sector|bd_14#inc_2016_2021|father|0-24|6901755.5458|4174|397334.4653|4174|1653.5111514|95.192732463
primary_sector|bd_14#inc_2016_2021|mother|0-24|11961699.299|4411|1407247.6522|4411|2711.7885512|319.03143327
primary_sector|bd_14#inc_2016_2021|relative|25-64|4931085.6175|1800|67997.8396|1800|2739.4920097|37.776577556
primary_sector|bd_14#inc_2016_2021|relative|65+|228113.75548|67|3334.65067|67|3404.6829176|49.770905522
primary_sector|bd_14#prev_2021|father|0-24|20325720.244|11137|1604793.083|11137|1825.0624265|144.09563464
primary_sector|bd_14#prev_2021|mother|0-24|34127788.625|11984|3828572.7869|11984|2847.7794247|319.47369717
primary_sector|bd_14#prev_2021|relative|25-64|37980122.459|13256|2756829.7682|13256|2865.1269205|207.96844962
primary_sector|bd_14#prev_2021|relative|65+|792067.9786|291|-37580.27836|291|2721.883088|-129.14185
primary_sector|bd_15#inc_2016_2021|father|0-24|729264.15662|393|18740.1705|393|1855.6339863|47.684912214
primary_sector|bd_15#inc_2016_2021|mother|0-24|1089189.9239|405|33188.36485|405|2689.3578369|81.946579877
primary_sector|bd_15#inc_2016_2021|relative|25-64|7381837.5673|3213|567606.49078|3213|2297.4906839|176.65934976
primary_sector|bd_15#inc_2016_2021|relative|65+|985402.33061|331|-8927.8903|331|2977.046316|-26.97247825
primary_sector|bd_15#prev_2021|father|0-24|421304.51414|227|-2381.18036|227|1855.9670226|-10.48978132
primary_sector|bd_15#prev_2021|mother|0-24|721835.2956|238|62623.49868|238|3032.9214101|263.12394403
primary_sector|bd_15#prev_2021|relative|25-64|28479292.268|11548|1078713.3228|11548|2466.1666322|93.411267993
primary_sector|bd_15#prev_2021|relative|65+|10256643.098|3380|-223719.5084|3380|3034.5097923|-66.18920367
primary_sector|bd_16#inc_2016_2021|father|0-24|652883.88396|384|65269.5601|384|1700.2184478|169.97281276
primary_sector|bd_16#inc_2016_2021|mother|0-24|1160426.8095|406|231897.0945|406|2858.194112|571.17510961
primary_sector|bd_16#inc_2016_2021|relative|25-64|3615043.8535|1407|356754.98864|1407|2569.3275434|253.55720586
primary_sector|bd_16#inc_2016_2021|relative|65+|3419497.5515|996|243974.29757|996|3433.2304734|244.95411403
primary_sector|bd_16#prev_2021|father|0-24|1688896.8588|970|65660.11052|970|1741.1307823|67.690835588
primary_sector|bd_16#prev_2021|mother|0-24|2719797.8896|985|165746.92504|985|2761.2161316|168.27098989
primary_sector|bd_16#prev_2021|relative|25-64|10445191.094|4016|422383.6589|4016|2600.8941966|105.17521387
primary_sector|bd_16#prev_2021|relative|65+|8030519.7299|2378|573323.79096|2378|3377.0057737|241.09494994
primary_sector|bd_17#inc_2016_2021|father|0-24|191786.75945|109|38680.7632|109|1759.5115546|354.86938716
primary_sector|bd_17#inc_2016_2021|mother|0-24|293484.65306|114|52196.213|114|2574.4267812|457.86151754
primary_sector|bd_17#inc_2016_2021|relative|25-64|2337647.5311|862|146373.65146|862|2711.8880871|169.80702026
primary_sector|bd_17#inc_2016_2021|relative|65+|3941398.4479|1347|-149754.1716|1347|2926.0567542|-111.1760739
primary_sector|bd_17#prev_2021|father|0-24|661642.63118|314|133721.26296|314|2107.1421375|425.86389478
primary_sector|bd_17#prev_2021|mother|0-24|976770.55582|324|273926.22184|324|3014.7239377|845.45130198
primary_sector|bd_17#prev_2021|relative|25-64|4187919.1646|1522|203629.54048|1522|2751.5894642|133.79076247
primary_sector|bd_17#prev_2021|relative|65+|5364077.7144|1591|489374.49394|1591|3371.513334|307.58924823
primary_sector|bd_18#inc_2016_2021|father|0-24|170090.74857|101|-6261.80871|101|1684.0668175|-61.99810604
primary_sector|bd_18#inc_2016_2021|mother|0-24|276769.36479|103|22759.03135|103|2687.0812116|220.96146942
primary_sector|bd_18#inc_2016_2021|relative|25-64|7613904.0409|2829|246440.63571|2829|2691.3764726|87.112278441
primary_sector|bd_18#inc_2016_2021|relative|65+|32745809.626|9639|993772.70945|9639|3397.2206272|103.09915027
primary_sector|bd_18#prev_2021|father|0-24|314313.60068|174|39819.11754|174|1806.4000039|228.8455031
primary_sector|bd_18#prev_2021|mother|0-24|481711.24204|180|-9035.90638|180|2676.1735669|-50.19947989
primary_sector|bd_18#prev_2021|relative|25-64|13614330.296|4995|846517.34192|4995|2725.5916509|169.47294133
primary_sector|bd_18#prev_2021|relative|65+|49666546.297|14968|1720707.354|14968|3318.1818744|114.95906962
primary_sector|bd_19#inc_2016_2021|father|0-24|13024440.884|6631|1373712.7398|6631|1964.174466|207.16524503
primary_sector|bd_19#inc_2016_2021|mother|0-24|20661217.205|7010|3014285.9374|7010|2947.391898|429.99799392
primary_sector|bd_19#inc_2016_2021|relative|25-64|21324046.107|8491|2157062.1816|8491|2511.3704048|254.04100596
primary_sector|bd_19#inc_2016_2021|relative|65+|664775.5089|223|46039.8273|223|2981.0560937|206.45662466
primary_sector|bd_19#prev_2021|father|0-24|10954632.384|5350|783033.17564|5350|2047.5948381|146.36134124
primary_sector|bd_19#prev_2021|mother|0-24|16598525.273|5583|2366988.172|5583|2973.0476935|423.96349131
primary_sector|bd_19#prev_2021|relative|25-64|137876665.44|52850|10930149.701|52850|2608.8299989|206.81456388
primary_sector|bd_19#prev_2021|relative|65+|9671403.4743|3375|688113.67698|3375|2865.6010294|203.88553392
primary_sector|bd_20#inc_2016_2021|father|0-24|702956.32131|408|-3388.96954|408|1722.9321601|-8.306297892
primary_sector|bd_20#inc_2016_2021|mother|0-24|1073460.0252|422|-98625.23484|422|2543.7441355|-233.7090873
primary_sector|bd_20#inc_2016_2021|relative|25-64|23398354.467|8690|1249530.0106|8690|2692.5609283|143.78941434
primary_sector|bd_20#inc_2016_2021|relative|65+|40707745.33|12418|1610995.9133|12418|3278.1241206|129.7307065
primary_sector|bd_20#prev_2021|father|0-24|1041090.011|609|30070.40184|609|1709.5074073|49.376686108
primary_sector|bd_20#prev_2021|mother|0-24|1547538.8261|612|-69993.24086|612|2528.6582125|-114.3680406
primary_sector|bd_20#prev_2021|relative|25-64|41302953.723|14953|2409932.1749|14953|2762.1850948|161.16713535
primary_sector|bd_20#prev_2021|relative|65+|78073326.216|23350|4232769.8773|23350|3343.6114011|181.27494121
primary_sector|bd_21#inc_2016_2021|father|0-24|15074197.199|7945|1392759.0742|7945|1897.318716|175.30007227
primary_sector|bd_21#inc_2016_2021|mother|0-24|25069108.596|8627|3063494.696|8627|2905.889486|355.10544755
primary_sector|bd_21#inc_2016_2021|relative|25-64|20953010.683|7842|1489745.5229|7842|2671.8962871|189.97009983
primary_sector|bd_21#inc_2016_2021|relative|65+|4433275.681|1521|183839.99115|1521|2914.7111644|120.86784428
primary_sector|bd_21#prev_2021|father|0-24|14006361.078|6963|1555123.7351|6963|2011.5411572|223.34105057
primary_sector|bd_21#prev_2021|mother|0-24|23052065.827|7571|3281665.9741|7571|3044.7848141|433.45211651
primary_sector|bd_21#prev_2021|relative|25-64|111766720.46|40106|6063222.2811|40106|2786.7830364|151.17993021
primary_sector|bd_21#prev_2021|relative|65+|14755114.304|5443|232764.24216|5443|2710.8422385|42.763961448
primary_sector|bd_22#inc_2016_2021|father|0-24|61600848.158|37378|5085346.7473|37378|1648.0509433|136.05186867
primary_sector|bd_22#inc_2016_2021|mother|0-24|103677365.32|37852|18022856.058|37852|2739.019479|476.14012622
primary_sector|bd_22#inc_2016_2021|relative|25-64|338861380.46|141033|27846932.836|141033|2402.7098655|197.44976591
primary_sector|bd_22#inc_2016_2021|relative|65+|208353174.31|74299|9823416.3891|74299|2804.2527398|132.21465146
primary_sector|bd_22#prev_2021|father|0-24|62923440.235|36998|5811934.9274|36998|1700.725451|157.0878136
primary_sector|bd_22#prev_2021|mother|0-24|102442858.97|36566|17614805.988|36566|2801.5877857|481.7263575
primary_sector|bd_22#prev_2021|relative|25-64|866141398.49|351220.37158|49340056.511|351220.37158|2466.0910032|140.4817616
primary_sector|bd_22#prev_2021|relative|65+|661505273.04|236607.61475|36455674.903|236607.61475|2795.790295|154.07650739
primary_sector|bd_23#inc_2016_2021|father|0-24|46013007.506|26418|4145244.8526|26418|1741.7294082|156.90986648
primary_sector|bd_23#inc_2016_2021|mother|0-24|76376601.686|27174|12743534.26|27174|2810.649948|468.9605601
primary_sector|bd_23#inc_2016_2021|relative|25-64|105120300.01|41477|11787711.177|41477|2534.4238979|284.19874092
primary_sector|bd_23#inc_2016_2021|relative|65+|16693921.28|5226|1346724.8215|5226|3194.3974894|257.6970573
primary_sector|bd_23#prev_2021|father|0-24|58767030.332|31811|4639968.2702|31811|1847.3807907|145.860497
primary_sector|bd_23#prev_2021|mother|0-24|93476261.713|31871|14768549.546|31871|2932.9566601|463.38519489
primary_sector|bd_23#prev_2021|relative|25-64|375313408|146715.21038|27569170.195|146715.21038|2558.1083722|187.90942073
primary_sector|bd_23#prev_2021|relative|65+|62244260.95|21282.614754|3362647.0713|21282.614754|2924.6528995|157.99971527
primary_sector|bd_24#inc_2016_2021|father|0-24|814119.65511|467|-15002.555|467|1743.296906|-32.12538544
primary_sector|bd_24#inc_2016_2021|mother|0-24|1322719.2175|500|91220.23216|500|2645.438435|182.44046432
primary_sector|bd_24#inc_2016_2021|relative|25-64|54663505.101|20556.591317|2170127.8115|20556.591317|2659.1716622|105.568466
primary_sector|bd_24#inc_2016_2021|relative|65+|151836396.78|51180.30137|626062.61598|51180.30137|2966.6960278|12.232491783
primary_sector|bd_24#prev_2021|father|0-24|1604242.4764|937|84220.73834|937|1712.1050976|89.883392038
primary_sector|bd_24#prev_2021|mother|0-24|2314289.9362|966|-170364.7377|966|2395.7452755|-176.3610122
primary_sector|bd_24#prev_2021|relative|25-64|91176206.998|33649|3223828.008|33649|2709.6260512|95.807542809
primary_sector|bd_24#prev_2021|relative|65+|248391594.53|79216|6164996.2248|79216|3135.6240472|77.825139174
primary_sector|bd_25#inc_2016_2021|father|0-24|34371020.356|21823|1956017.6969|21823|1574.9906226|89.631017593
primary_sector|bd_25#inc_2016_2021|mother|0-24|61134244.335|23152|6069605.1561|23152|2640.5599661|262.16331877
primary_sector|bd_25#inc_2016_2021|relative|25-64|52742367.936|21252|1729501.8846|21252|2481.7602078|81.380664623
primary_sector|bd_25#inc_2016_2021|relative|65+|60948714.547|19455|3043926.9486|19455|3132.8046542|156.45987914
primary_sector|bd_25#prev_2021|father|0-24|88875685.537|52188|3789244.6912|52188|1702.9908319|72.607585867
primary_sector|bd_25#prev_2021|mother|0-24|149300146.5|54908|13739290.404|54908|2719.0964249|250.22383632
primary_sector|bd_25#prev_2021|relative|25-64|265470183.63|106935|7291908.0366|106935|2482.5378373|68.19009713
primary_sector|bd_25#prev_2021|relative|65+|109472692.62|34694|3574861.2194|34694|3155.3782389|103.03975383
lost_production_sickness|bd_00#inc_2016_2021|father|0-24|||2810437017.6|79178||35495.17565
lost_production_sickness|bd_00#inc_2016_2021|mother|0-24|||1350045610.8|66496||20302.65897
lost_production_sickness|bd_00#inc_2016_2021|relative|25-64|||2574712494.6|136165||18908.768733
lost_production_sickness|bd_00#inc_2016_2021|relative|65+|||29285126.991|61210||478.43697094
lost_production_sickness|bd_00#prev_2021|father|0-24|||5005353834.1|123801||40430.641385
lost_production_sickness|bd_00#prev_2021|mother|0-24|||1844641927.7|99692||18503.409779
lost_production_sickness|bd_00#prev_2021|relative|25-64|||12811718684|600982||21317.974056
lost_production_sickness|bd_00#prev_2021|relative|65+|||-275940049.8|230195||-1198.723038
lost_production_sickness|bd_01#inc_2016_2021|father|0-24|||188753205.57|2017||93581.162901
lost_production_sickness|bd_01#inc_2016_2021|mother|0-24|||228749916.03|2708||84471.903999
lost_production_sickness|bd_01#inc_2016_2021|relative|25-64|||822371278.87|18496||44462.114991
lost_production_sickness|bd_01#inc_2016_2021|relative|65+|||57169260.623|5116||11174.601373
lost_production_sickness|bd_01#prev_2021|father|0-24|||191089974.37|1332||143460.94172
lost_production_sickness|bd_01#prev_2021|mother|0-24|||161502242.13|1765||91502.68676
lost_production_sickness|bd_01#prev_2021|relative|25-64|||3853533082.5|57159||67417.78342
lost_production_sickness|bd_01#prev_2021|relative|65+|||199011114.75|21483||9263.6556697
lost_production_sickness|bd_02#inc_2016_2021|father|0-24|||1436299008.5|22598||63558.678133
lost_production_sickness|bd_02#inc_2016_2021|mother|0-24|||804907916.48|23522||34219.365551
lost_production_sickness|bd_02#inc_2016_2021|relative|25-64|||1692018164.4|38911||43484.314573
lost_production_sickness|bd_02#inc_2016_2021|relative|65+|||183064714.74|9484||19302.479412
lost_production_sickness|bd_02#prev_2021|father|0-24|||832934008.72|21002||39659.747106
lost_production_sickness|bd_02#prev_2021|mother|0-24|||737289444.61|21851||33741.679768
lost_production_sickness|bd_02#prev_2021|relative|25-64|||6512363896.9|133157||48907.409275
lost_production_sickness|bd_02#prev_2021|relative|65+|||533031337.59|26298||20268.8926
lost_production_sickness|bd_03#inc_2016_2021|father|0-24|||56394370.443|1522||37052.80581
lost_production_sickness|bd_03#inc_2016_2021|mother|0-24|||13285428.463|1782||7455.3470614
lost_production_sickness|bd_03#inc_2016_2021|relative|25-64|||86254773.933|4634||18613.460063
lost_production_sickness|bd_03#inc_2016_2021|relative|65+|||-7095113.292|462||-15357.38808
lost_production_sickness|bd_03#prev_2021|father|0-24|||20425836.85|994||20549.13164
lost_production_sickness|bd_03#prev_2021|mother|0-24|||-2968319.154|1162||-2554.491527
lost_production_sickness|bd_03#prev_2021|relative|25-64|||694685220.5|13987||49666.491778
lost_production_sickness|bd_03#prev_2021|relative|65+|||-51268104.15|3789||-13530.77439
lost_production_sickness|bd_04#inc_2016_2021|father|0-24|||13985618.83|447||31287.737875
lost_production_sickness|bd_04#inc_2016_2021|mother|0-24|||1951820.8783|497||3927.2049866
lost_production_sickness|bd_04#inc_2016_2021|relative|25-64|||-2975751.477|3532||-842.5117432
lost_production_sickness|bd_04#inc_2016_2021|relative|65+|||-30876962.76|2537||-12170.65934
lost_production_sickness|bd_04#prev_2021|father|0-24|||43111220.764|686||62844.345137
lost_production_sickness|bd_04#prev_2021|mother|0-24|||190711.80254|773||246.71643278
lost_production_sickness|bd_04#prev_2021|relative|25-64|||39633434.022|5325||7442.898408
lost_production_sickness|bd_04#prev_2021|relative|65+|||-48705807.33|3095||-15736.9329
lost_production_sickness|bd_05#inc_2016_2021|father|0-24|||31682275.193|866||36584.613387
lost_production_sickness|bd_05#inc_2016_2021|mother|0-24|||34452230.373|921||37407.416258
lost_production_sickness|bd_05#inc_2016_2021|relative|25-64|||7864794.459|306||25701.942677
lost_production_sickness|bd_05#inc_2016_2021|relative|65+|||-3167362.038|116||-27304.84515
lost_production_sickness|bd_05#prev_2021|father|0-24|||96030527.263|3865||24846.190754
lost_production_sickness|bd_05#prev_2021|mother|0-24|||193762989.45|4197||46167.021552
lost_production_sickness|bd_05#prev_2021|relative|25-64|||78284705.075|2076||37709.395508
lost_production_sickness|bd_05#prev_2021|relative|65+|||29535214.451|195||151462.63821
lost_production_sickness|bd_06#inc_2016_2021|father|0-24|||1417939.7097|24||59080.821238
lost_production_sickness|bd_06#inc_2016_2021|mother|0-24|||1358233.5669|27||50304.946923
lost_production_sickness|bd_06#inc_2016_2021|relative|25-64|||82707948.346|1492||55434.281733
lost_production_sickness|bd_06#inc_2016_2021|relative|65+|||140622264.45|18126||7758.0417331
lost_production_sickness|bd_06#prev_2021|father|0-24|||11000189.285|58||189658.43595
lost_production_sickness|bd_06#prev_2021|mother|0-24|||-2076093.557|57||-36422.69399
lost_production_sickness|bd_06#prev_2021|relative|25-64|||132775926.63|1662||79889.245868
lost_production_sickness|bd_06#prev_2021|relative|65+|||87551120.244|15750||5558.8012853
lost_production_sickness|bd_07#inc_2016_2021|father|0-24|||662081260.52|20871||31722.546142
lost_production_sickness|bd_07#inc_2016_2021|mother|0-24|||326398593.56|20114||16227.433308
lost_production_sickness|bd_07#inc_2016_2021|relative|25-64|||2519972355|59251||42530.461174
lost_production_sickness|bd_07#inc_2016_2021|relative|65+|||92314884.612|26730||3453.605859
lost_production_sickness|bd_07#prev_2021|father|0-24|||531820583.39|16747||31756.170263
lost_production_sickness|bd_07#prev_2021|mother|0-24|||165798695.22|15914||10418.417445
lost_production_sickness|bd_07#prev_2021|relative|25-64|||12968269099|290177||44690.892452
lost_production_sickness|bd_07#prev_2021|relative|65+|||1155408250.1|93451||12363.786905
lost_production_sickness|bd_08#inc_2016_2021|father|0-24|||3308625720.5|47450||69728.676933
lost_production_sickness|bd_08#inc_2016_2021|mother|0-24|||2817413087.5|51349||54867.92513
lost_production_sickness|bd_08#inc_2016_2021|relative|25-64|||410042615.98|16381||25031.598558
lost_production_sickness|bd_08#inc_2016_2021|relative|65+|||-5490341.735|365||-15042.03215
lost_production_sickness|bd_08#prev_2021|father|0-24|||7264414026.3|78490||92552.096143
lost_production_sickness|bd_08#prev_2021|mother|0-24|||6128332829.1|86513||70837.132328
lost_production_sickness|bd_08#prev_2021|relative|25-64|||3177364776.6|57031||55712.941674
lost_production_sickness|bd_08#prev_2021|relative|65+|||6166341.2938|763||8081.7054965
lost_production_sickness|bd_09#inc_2016_2021|father|0-24|||805536883.05|5752||140044.65978
lost_production_sickness|bd_09#inc_2016_2021|mother|0-24|||687971552.73|7166||96004.961307
lost_production_sickness|bd_09#inc_2016_2021|relative|25-64|||469270848.03|5686||82530.926491
lost_production_sickness|bd_09#inc_2016_2021|relative|65+|||-14613641.3|470||-31092.85383
lost_production_sickness|bd_09#prev_2021|father|0-24|||777020262.94|4627||167931.76203
lost_production_sickness|bd_09#prev_2021|mother|0-24|||605724533.61|5873||103137.1588
lost_production_sickness|bd_09#prev_2021|relative|25-64|||2133936495.5|25386||84059.579906
lost_production_sickness|bd_09#prev_2021|relative|65+|||17173463.713|1925||8921.2798507
lost_production_sickness|bd_10#inc_2016_2021|father|0-24|||-389877993|4210||-92607.59929
lost_production_sickness|bd_10#inc_2016_2021|mother|0-24|||-205221530.6|4639||-44238.31227
lost_production_sickness|bd_10#inc_2016_2021|relative|25-64|||-6572744.314|949||-6925.968718
lost_production_sickness|bd_10#inc_2016_2021|relative|65+|||2860410.4999|15||190694.03333
lost_production_sickness|bd_10#prev_2021|father|0-24|||-440667507|4634||-95094.41238
lost_production_sickness|bd_10#prev_2021|mother|0-24|||-190447850.6|5250||-36275.78107
lost_production_sickness|bd_10#prev_2021|relative|25-64|||-142702966.8|8857||-16111.88516
lost_production_sickness|bd_10#prev_2021|relative|65+|||1598968.1288|60||26649.468814
lost_production_sickness|bd_11#inc_2016_2021|father|0-24|||158783307.72|4732||33555.221412
lost_production_sickness|bd_11#inc_2016_2021|mother|0-24|||157124928.77|5079||30936.193891
lost_production_sickness|bd_11#inc_2016_2021|relative|25-64|||185202048.16|4098||45193.27676
lost_production_sickness|bd_11#inc_2016_2021|relative|65+|||-5503942.832|2913||-1889.441412
lost_production_sickness|bd_11#prev_2021|father|0-24|||607332410.89|13000||46717.877761
lost_production_sickness|bd_11#prev_2021|mother|0-24|||348495909.81|14170||24593.924475
lost_production_sickness|bd_11#prev_2021|relative|25-64|||984413787.24|21959||44829.627362
lost_production_sickness|bd_11#prev_2021|relative|65+|||130877318.16|5635||23225.788494
lost_production_sickness|bd_12#inc_2016_2021|father|0-24|||395303553.94|22311||17717.877009
lost_production_sickness|bd_12#inc_2016_2021|mother|0-24|||275654482.48|19622||14048.23578
lost_production_sickness|bd_12#inc_2016_2021|relative|25-64|||632137747.28|52452||12051.737727
lost_production_sickness|bd_12#inc_2016_2021|relative|65+|||58324640.924|2569||22703.246759
lost_production_sickness|bd_12#prev_2021|father|0-24|||606117919.78|25358||23902.433937
lost_production_sickness|bd_12#prev_2021|mother|0-24|||158447099.29|22052||7185.1577766
lost_production_sickness|bd_12#prev_2021|relative|25-64|||1269673933.4|200605||6329.2237653
lost_production_sickness|bd_12#prev_2021|relative|65+|||43096133.21|31305||1376.6533528
lost_production_sickness|bd_13#inc_2016_2021|father|0-24|||4316878.1273|1084||3982.359896
lost_production_sickness|bd_13#inc_2016_2021|mother|0-24|||9430516.6831|1229||7673.32521
lost_production_sickness|bd_13#inc_2016_2021|relative|25-64|||35206302.27|2303||15287.148185
lost_production_sickness|bd_13#inc_2016_2021|relative|65+|||-28461436.01|795||-35800.54843
lost_production_sickness|bd_13#prev_2021|father|0-24|||-11699587.58|3970||-2946.99939
lost_production_sickness|bd_13#prev_2021|mother|0-24|||59471652.48|4379||13581.103558
lost_production_sickness|bd_13#prev_2021|relative|25-64|||-175350811.4|6604||-26552.2125
lost_production_sickness|bd_13#prev_2021|relative|65+|||23444365.236|1213||19327.588818
lost_production_sickness|bd_14#inc_2016_2021|father|0-24|||714355815.99|4019||177744.66683
lost_production_sickness|bd_14#inc_2016_2021|mother|0-24|||671415166.78|4371||153606.76431
lost_production_sickness|bd_14#inc_2016_2021|relative|25-64|||141246665.86|1098||128639.95069
lost_production_sickness|bd_14#inc_2016_2021|relative|65+|||-433187.259|34||-12740.80174
lost_production_sickness|bd_14#prev_2021|father|0-24|||1758285460.8|10356||169784.22757
lost_production_sickness|bd_14#prev_2021|mother|0-24|||1550726045.1|11816||131239.50957
lost_production_sickness|bd_14#prev_2021|relative|25-64|||938780439.18|8507||110353.87789
lost_production_sickness|bd_14#prev_2021|relative|65+|||23134598.333|191||121123.55148
lost_production_sickness|bd_15#inc_2016_2021|father|0-24|||27341680.091|330||82853.576033
lost_production_sickness|bd_15#inc_2016_2021|mother|0-24|||20987536.925|393||53403.401845
lost_production_sickness|bd_15#inc_2016_2021|relative|25-64|||1483241.8268|2558||579.844342
lost_production_sickness|bd_15#inc_2016_2021|relative|65+|||3426255.1341|117||29284.231916
lost_production_sickness|bd_15#prev_2021|father|0-24|||729955.36338|199||3668.1174039
lost_production_sickness|bd_15#prev_2021|mother|0-24|||20720926.668|236||87800.536728
lost_production_sickness|bd_15#prev_2021|relative|25-64|||131439269.63|8068||16291.431535
