cost_component|cost_period|same_education_req|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
filled_prescriptions|after_index|no|bd_18#prev_2021|sibling|25-64|1288196.17|474|188553.98|474|2717.7134388|397.79320675
filled_prescriptions|after_index|no|bd_18#prev_2021|child|65+|12219408.09|6018|563709.71|6018|2030.4765852|93.670606514
filled_prescriptions|after_index|no|bd_18#prev_2021|grouped|65+|47189274.13|14967|1995723.48|14967|3152.8879622|133.34158348
filled_prescriptions|after_index|no|bd_18#prev_2021|partner|65+|34969866.04|8949|1432013.77|8949|3907.684215|160.01941781
filled_prescriptions|after_index|yes|bd_18#prev_2021|father|0-24|210298.3|172|25030|172|1222.6645349|145.52325581
filled_prescriptions|after_index|yes|bd_18#prev_2021|mother|0-24|330393.9|178|59885.74|178|1856.1455056|336.43674157
filled_prescriptions|after_index|yes|bd_18#prev_2021|child|25-64|1047919.59|782.51912568|370974.89|782.51912568|1339.1616327|474.077729
filled_prescriptions|after_index|yes|bd_18#prev_2021|grouped|25-64|12250578.77|4910.5191257|1769562.76|4910.5191257|2494.7624592|360.36164705
filled_prescriptions|after_index|yes|bd_18#prev_2021|parent|25-64|2460570.91|513|315464.86|513|4796.4345224|614.94124756
filled_prescriptions|after_index|yes|bd_18#prev_2021|partner|25-64|7856378.26|3303|976510.04|3303|2378.5583591|295.64336664
filled_prescriptions|after_index|yes|bd_18#prev_2021|sibling|25-64|885710.01|312|106612.97|312|2838.8141346|341.70823718
filled_prescriptions|after_index|yes|bd_18#prev_2021|child|65+|12032314.31|5981|1115093.28|5981|2011.7562799|186.43927102
filled_prescriptions|after_index|yes|bd_18#prev_2021|grouped|65+|46901998.7|14906|2176057.25|14906|3146.5180934|145.9853247
filled_prescriptions|after_index|yes|bd_18#prev_2021|partner|65+|34869684.39|8925|1060963.97|8925|3906.9674387|118.87551485
filled_prescriptions|before_index|no|bd_18#prev_2021|father|0-24|204412.85|174|-7696.75|174|1174.7864943|-44.2341954
filled_prescriptions|before_index|no|bd_18#prev_2021|mother|0-24|414556.5|180|251861.05|180|2303.0916667|1399.2280556
filled_prescriptions|before_index|no|bd_18#prev_2021|child|25-64|954485.25|800.51912568|104608.34257|800.51912568|1192.3328492|130.67563186
filled_prescriptions|before_index|no|bd_18#prev_2021|grouped|25-64|13085847.75|5173.5191257|2595558.0626|5173.5191257|2529.3900403|501.70067985
filled_prescriptions|before_index|no|bd_18#prev_2021|parent|25-64|2864098.98|585|419406|585|4895.8956923|716.93333333
filled_prescriptions|before_index|no|bd_18#prev_2021|partner|25-64|8004347.7|3314|1852343.44|3314|2415.3131261|558.94491249
filled_prescriptions|before_index|no|bd_18#prev_2021|sibling|25-64|1262915.82|474|219200.28|474|2664.3793671|462.4478481
filled_prescriptions|before_index|no|bd_18#prev_2021|child|65+|12036375.74|6018|568220.54|6018|2000.062436|94.420162845
filled_prescriptions|before_index|no|bd_18#prev_2021|grouped|65+|47106485.08|14967|1511880.11|14967|3147.356523|101.01423866
filled_prescriptions|before_index|no|bd_18#prev_2021|partner|65+|35070109.34|8949|943659.57|8949|3918.8858353|105.44860543
filled_prescriptions|before_index|yes|bd_18#prev_2021|father|0-24|204255.75|172|42793.98|172|1187.5334302|248.8022093
filled_prescriptions|before_index|yes|bd_18#prev_2021|mother|0-24|411435.5|178|146524.22|178|2311.4353933|823.16977528
filled_prescriptions|before_index|yes|bd_18#prev_2021|child|25-64|928418.2|782.51912568|236009.76|782.51912568|1186.447934|301.60254523
filled_prescriptions|before_index|yes|bd_18#prev_2021|grouped|25-64|12227550.93|4910.5191257|1791748.43|4910.5191257|2490.0729672|364.87963577
filled_prescriptions|before_index|yes|bd_18#prev_2021|parent|25-64|2478559.61|513|255862.69|513|4831.5002144|498.75768031
filled_prescriptions|before_index|yes|bd_18#prev_2021|partner|25-64|7974141.05|3303|1217508.86|3303|2414.2116409|368.60698153
filled_prescriptions|before_index|yes|bd_18#prev_2021|sibling|25-64|846432.07|312|82367.12|312|2712.9233013|263.99717949
filled_prescriptions|before_index|yes|bd_18#prev_2021|child|65+|11881495.12|5981|1163890.78|5981|1986.5398963|194.59802374
filled_prescriptions|before_index|yes|bd_18#prev_2021|grouped|65+|46871916.68|14906|2151903.6|14906|3144.4999785|144.36492688
filled_prescriptions|before_index|yes|bd_18#prev_2021|partner|65+|34990421.56|8925|988012.82|8925|3920.4954129|110.70171653
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|father|0-24|13215185.07|6631|3504653.64|6631|1992.9399894|528.52565827
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|mother|0-24|15185250.6|7010|4459256.76|7010|2166.2269044|636.12792582
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|child|25-64|1110913.65|1427.380545|32126.679732|1427.380545|778.28835059|22.50743843
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|grouped|25-64|17116663.26|8618.380545|2917689.1897|8618.380545|1986.0649191|338.54262695
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|parent|25-64|10017819.61|2954|1502136.64|2954|3391.2727183|508.5093568
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|partner|25-64|4627214.2|3369|1555863.18|3369|1373.4681508|461.81750668
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|sibling|25-64|1360715.8|868|-172437.31|868|1567.6449309|-198.6604954
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|child|65+|203233.4|137|-41782.8|137|1483.4554745|-304.9839416
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|grouped|65+|516468.1|223|-184895.13|223|2316.0004484|-829.1261435
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|partner|65+|313234.7|86|-143112.33|86|3642.2639535|-1664.09686
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|father|0-24|13170743.07|6600|3266520.27|6600|1995.5671318|494.92731364
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|mother|0-24|15122400.5|6975|4860256.57|6975|2168.0860932|696.81097778
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|child|25-64|1100978.95|1395.380545|118978.88137|1395.380545|789.01698464|85.266260736
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|grouped|25-64|15370092.76|7990.380545|2461270.0914|7990.380545|1923.5745624|308.02914549
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|parent|25-64|9124815.88|2832|949171.5|2832|3222.0395056|335.15942797
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|partner|25-64|4604831.5|3364|1552336.27|3364|1368.855975|461.45549049
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|sibling|25-64|539466.43|399|-159216.56|399|1352.0461905|-399.0389975
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|child|65+|196251.7|136|-942.4|136|1443.0272059|-6.929411765
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|grouped|65+|509486.4|222|42600.44|222|2294.9837838|191.89387387
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|partner|65+|313234.7|86|43542.84|86|3642.2639535|506.31209302
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|father|0-24|12332080.91|6631|2992041.61|6631|1859.7618625|451.22026994
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|mother|0-24|14471019.15|7010|4214442.84|7010|2064.3393937|601.20439943
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|child|25-64|1121218.34|1427.380545|-115451.6491|1427.380545|785.50765174|-80.88358045
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|grouped|25-64|16489160.09|8618.380545|2820582.9609|8618.380545|1913.2550488|327.27528637
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|parent|25-64|9651991.67|2954|1551149.34|2954|3267.4311679|525.10133378
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|partner|25-64|4375868.43|3369|1500045.81|3369|1298.8626981|445.24957257
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|sibling|25-64|1340081.65|868|-115160.54|868|1543.8728687|-132.6734332
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|child|65+|196084.03|137|9212.13|137|1431.270292|67.241824818
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|grouped|65+|483865.18|223|-189484.02|223|2169.7990135|-849.7041256
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|partner|65+|287781.15|86|-198696.15|86|3346.2924419|-2310.420349
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|father|0-24|12281907.86|6600|2981596.22|6600|1860.8951303|451.75700303
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|mother|0-24|14395748.75|6975|4647635.83|6975|2063.9066308|666.32771756
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|child|25-64|1111843.74|1395.380545|210501.37627|1395.380545|796.80324054|150.85589163
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|grouped|25-64|14822965.16|7990.380545|2887209.0963|7990.380545|1855.1012779|361.3356185
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|parent|25-64|8813445.94|2832|1243726.15|2832|3112.0924929|439.16883828
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|partner|25-64|4360529.38|3364|1522157.06|3364|1296.2334661|452.48426278
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|sibling|25-64|537146.1|399|-89175.49|399|1346.2308271|-223.4974687
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|child|65+|184654.98|136|-25195.23|136|1357.7572059|-185.2590441
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|grouped|65+|472436.13|222|-7989.78|222|2128.0906757|-35.99
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|partner|65+|287781.15|86|17205.45|86|3346.2924419|200.06337209
filled_prescriptions|after_index|no|bd_19#prev_2021|father|0-24|11784759.18|5350|2878700.82|5350|2202.7587252|538.07491963
filled_prescriptions|after_index|no|bd_19#prev_2021|mother|0-24|13595203.27|5583|3872660.6|5583|2435.1071592|693.65226581
filled_prescriptions|after_index|no|bd_19#prev_2021|child|25-64|8298967.3|9486.2540984|1484026.1319|9486.2540984|874.84134559|156.43963534
filled_prescriptions|after_index|no|bd_19#prev_2021|grouped|25-64|122197570.44|52905.254098|26036768.562|52905.254098|2309.7435694|492.13956167
filled_prescriptions|after_index|no|bd_19#prev_2021|parent|25-64|64730041.26|16155|10668769.5|16155|4006.8115915|660.40046425
filled_prescriptions|after_index|no|bd_19#prev_2021|partner|25-64|35427641.7|20971|12551922.4|20971|1689.3634877|598.53714177
filled_prescriptions|after_index|no|bd_19#prev_2021|sibling|25-64|13740920.18|6293|1332050.53|6293|2183.5245797|211.67178293
filled_prescriptions|after_index|no|bd_19#prev_2021|child|65+|3660961.24|2066|448527.81|2066|1772.0044724|217.09961762
filled_prescriptions|after_index|no|bd_19#prev_2021|grouped|65+|9526760.76|3375|1322978.1|3375|2822.7439289|391.99351111
filled_prescriptions|after_index|no|bd_19#prev_2021|partner|65+|5865799.52|1309|874450.29|1309|4481.1302674|668.02925134
filled_prescriptions|after_index|yes|bd_19#prev_2021|father|0-24|11732383.53|5332|2942105.29|5332|2200.3720049|551.78268755
filled_prescriptions|after_index|yes|bd_19#prev_2021|mother|0-24|13511753.47|5562|4662110.07|5562|2429.2976393|838.20749191
filled_prescriptions|after_index|yes|bd_19#prev_2021|child|25-64|8179227.9|9270.2540984|-327497.4745|9270.2540984|882.30892198|-35.32777754
filled_prescriptions|after_index|yes|bd_19#prev_2021|grouped|25-64|110771974.89|48484.254098|19067815.615|48484.254098|2284.6999907|393.27851836
filled_prescriptions|after_index|yes|bd_19#prev_2021|parent|25-64|59062421.02|14988|7296179.88|14988|3940.6472525|486.80143315
filled_prescriptions|after_index|yes|bd_19#prev_2021|partner|25-64|35335041.05|20929|10887935.86|20929|1688.3291629|520.23201586
filled_prescriptions|after_index|yes|bd_19#prev_2021|sibling|25-64|8195284.92|3297|1211197.35|3297|2485.6793813|367.36346679
filled_prescriptions|after_index|yes|bd_19#prev_2021|child|65+|3619411.61|2056|112591.75|2056|1760.4142072|54.762524319
filled_prescriptions|after_index|yes|bd_19#prev_2021|grouped|65+|9483570.03|3363|1120721.63|3363|2819.9732471|333.25055902
filled_prescriptions|after_index|yes|bd_19#prev_2021|partner|65+|5864158.42|1307|1008129.88|1307|4486.7317674|771.33120122
filled_prescriptions|before_index|no|bd_19#prev_2021|father|0-24|11262376.92|5350|2592246.84|5350|2105.1171813|484.53211963
filled_prescriptions|before_index|no|bd_19#prev_2021|mother|0-24|13081006.72|5583|3463705.21|5583|2343.0067562|620.40215117
filled_prescriptions|before_index|no|bd_19#prev_2021|child|25-64|7702051.06|9486.2540984|940340.78568|9486.2540984|811.91700962|99.126670647
filled_prescriptions|before_index|no|bd_19#prev_2021|grouped|25-64|119671488.06|52905.254098|22451695.706|52905.254098|2261.9962818|424.37553866
filled_prescriptions|before_index|no|bd_19#prev_2021|parent|25-64|64581471.89|16155|9366611.35|16155|3997.6150969|579.79643145
filled_prescriptions|before_index|no|bd_19#prev_2021|partner|25-64|33981430.05|20971|11186676.87|20971|1620.4010324|533.43554766
filled_prescriptions|before_index|no|bd_19#prev_2021|sibling|25-64|13406535.06|6293|958066.7|6293|2130.3885365|152.24323852
filled_prescriptions|before_index|no|bd_19#prev_2021|child|65+|3454044.84|2066|258243.17|2066|1671.8513262|124.99669409
filled_prescriptions|before_index|no|bd_19#prev_2021|grouped|65+|9378931.53|3375|1447633.87|3375|2778.9426756|428.92855407
filled_prescriptions|before_index|no|bd_19#prev_2021|partner|65+|5924886.69|1309|1189390.7|1309|4526.2694347|908.62543927
filled_prescriptions|before_index|yes|bd_19#prev_2021|father|0-24|11225967.62|5332|2686335.72|5332|2105.3952776|503.81390098
filled_prescriptions|before_index|yes|bd_19#prev_2021|mother|0-24|12988765.07|5562|4288703.9|5562|2335.2688008|771.07225818
filled_prescriptions|before_index|yes|bd_19#prev_2021|child|25-64|7598159.66|9270.2540984|-301288.7704|9270.2540984|819.62798208|-32.50059461
filled_prescriptions|before_index|yes|bd_19#prev_2021|grouped|25-64|108613715.76|48484.254098|19193771.57|48484.254098|2240.1853505|395.87639176
filled_prescriptions|before_index|yes|bd_19#prev_2021|parent|25-64|58925840.16|14988|7806228.96|14988|3931.5345717|520.83192954
filled_prescriptions|before_index|yes|bd_19#prev_2021|partner|25-64|33903200.25|20929|10522006.02|20929|1619.9149625|502.74767165
filled_prescriptions|before_index|yes|bd_19#prev_2021|sibling|25-64|8186515.69|3297|1166825.36|3297|2483.0196209|353.9051744
filled_prescriptions|before_index|yes|bd_19#prev_2021|child|65+|3422753.9|2056|71704.86|2056|1664.76357|34.875904669
filled_prescriptions|before_index|yes|bd_19#prev_2021|grouped|65+|9341780.04|3363|918217.58|3363|2777.8114897|273.03526018
filled_prescriptions|before_index|yes|bd_19#prev_2021|partner|65+|5919026.14|1307|846512.72|1307|4528.7116603|647.67614384
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|father|0-24|690522.84|408|227132.04|408|1692.4579412|556.69617647
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|mother|0-24|625755.05|422|79167.44|422|1482.831872|187.60056872
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|child|25-64|1948177.36|1460.9571375|674651.25553|1460.9571375|1333.4938514|461.78716556
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|grouped|25-64|23799367.57|9095.9571375|6050025.4355|9095.9571375|2616.4775416|665.13345919
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|parent|25-64|5137915.62|1022|1002101.96|1022|5027.3146967|980.53029354
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|partner|25-64|13813265.13|5674|3510013.35|5674|2434.4845136|618.61356186
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|sibling|25-64|2900009.46|939|863258.87|939|3088.4019808|919.3385197
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|child|65+|9071235.62|4506|1584577.76|4506|2013.1459432|351.65951176
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|grouped|65+|43262632.14|12418|4944193.05|12418|3483.8647238|398.14729022
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|partner|65+|34191396.52|7912|3359615.29|7912|4321.460632|424.62276163
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|father|0-24|689500.24|407|250707.94|407|1694.1037838|615.99002457
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|mother|0-24|615480.4|420|143356.25|420|1465.4295238|341.32440476
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|child|25-64|1848538.65|1434.9571375|406779.44887|1434.9571375|1288.2187221|283.47846652
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|grouped|25-64|22129849.77|8618.9571375|4791785.5089|8618.9571375|2567.5785848|555.95885122
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|parent|25-64|4574221.51|921|843491.49|921|4966.5814441|915.84309446
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|partner|25-64|13784313.33|5656|3075461.57|5656|2437.1133893|543.75204562
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|sibling|25-64|1922776.28|607|466053|607|3167.670972|767.79736409
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|child|65+|9023039.16|4486|1443067.52|4486|2011.377432|321.68246099
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|grouped|65+|43113618.67|12383|5915013.88|12383|3481.6779997|477.67212146
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|partner|65+|34090579.51|7897|4471946.36|7897|4316.9025592|566.28420413
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|father|0-24|615276.2|408|184761.65|408|1508.029902|452.84718137
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|mother|0-24|590809.45|422|67620.75|422|1400.0223934|160.23874408
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|child|25-64|1576046.32|1460.9571375|391133.15|1460.9571375|1078.7765633|267.72390507
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|grouped|25-64|22358785.57|9095.9571375|5429819.15|9095.9571375|2458.1014655|596.9486298
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|parent|25-64|4916989.15|1022|886630.08|1022|4811.1439824|867.54410959
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|partner|25-64|13163234.13|5674|3484113.98|5674|2319.9214188|614.04899189
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|sibling|25-64|2702515.97|939|667941.94|939|2878.0787753|711.33326944
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|child|65+|8946811.87|4506|1918891.97|4506|1985.5330382|425.85263427
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|grouped|65+|41442939.12|12418|5498940.87|12418|3337.3280013|442.82016991
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|partner|65+|32496127.25|7912|3580048.9|7912|4107.1950518|452.48343023
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|father|0-24|613351.55|407|243593.75|407|1507.0062654|598.51044226
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|mother|0-24|582596.55|420|186470.3|420|1387.1346429|443.97690476
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|child|25-64|1478641.6|1434.9571375|82931.440276|1434.9571375|1030.4430435|57.793670702
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|grouped|25-64|20802021.01|8618.9571375|4530096.6203|8618.9571375|2413.5194871|525.59683823
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|parent|25-64|4418717.24|921|771721.35|921|4797.7385885|837.91677524
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|partner|25-64|13145908.48|5656|3366387.43|5656|2324.2412447|595.18872525
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|sibling|25-64|1758753.69|607|309056.4|607|2897.4525371|509.1538715
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|child|65+|8903834.06|4486|1337566.53|4486|1984.8047392|298.16462996
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|grouped|65+|41310038.93|12383|5507836.86|12383|3336.0283397|444.79018493
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|partner|65+|32406204.87|7897|4170270.33|7897|4103.6095821|528.08285805
filled_prescriptions|after_index|no|bd_20#prev_2021|father|0-24|882475.2|609|10420.13|609|1449.0561576|17.110229885
filled_prescriptions|after_index|no|bd_20#prev_2021|mother|0-24|908763.6|612|67114.6|612|1484.9078431|109.66437908
filled_prescriptions|after_index|no|bd_20#prev_2021|child|25-64|2887979.4|2554.9535519|405991.34587|2554.9535519|1130.3451673|158.90361121
filled_prescriptions|after_index|no|bd_20#prev_2021|grouped|25-64|37997714.57|15496.953552|6224542.1759|15496.953552|2451.9473742|401.66231092
filled_prescriptions|after_index|no|bd_20#prev_2021|parent|25-64|8617487.73|1864|92551.34|1864|4623.115735|49.652006438
filled_prescriptions|after_index|no|bd_20#prev_2021|partner|25-64|21600296.09|9346|5121677.27|9346|2311.1808357|548.00741173
filled_prescriptions|after_index|no|bd_20#prev_2021|sibling|25-64|4891951.35|1732|604322.22|1732|2824.4522806|348.91583141
filled_prescriptions|after_index|no|bd_20#prev_2021|child|65+|19923468.68|9504|2643753.21|9504|2096.3245665|278.17268624
filled_prescriptions|after_index|no|bd_20#prev_2021|grouped|65+|78443451.14|23351|7956274.43|23351|3359.3187075|340.7252122
filled_prescriptions|after_index|no|bd_20#prev_2021|partner|65+|58519982.46|13847|5312521.22|13847|4226.1849108|383.65864231
filled_prescriptions|after_index|yes|bd_20#prev_2021|father|0-24|879845.95|605|24570.64|605|1454.2908264|40.612628099
filled_prescriptions|after_index|yes|bd_20#prev_2021|mother|0-24|889938.9|608|-82082.95|608|1463.7152961|-135.004852
filled_prescriptions|after_index|yes|bd_20#prev_2021|child|25-64|2862481.8|2510.9535519|355194.18544|2510.9535519|1139.9979095|141.45788765
filled_prescriptions|after_index|yes|bd_20#prev_2021|grouped|25-64|35590321.89|14700.953552|5596704.6654|14700.953552|2420.9532915|380.70351326
filled_prescriptions|after_index|yes|bd_20#prev_2021|parent|25-64|7704113.28|1683|410895.05|1683|4577.6074153|244.14441474
filled_prescriptions|after_index|yes|bd_20#prev_2021|partner|25-64|21503465.64|9307|4528550.04|9307|2310.4615494|486.57462555
filled_prescriptions|after_index|yes|bd_20#prev_2021|sibling|25-64|3520261.17|1200|302065.39|1200|2933.550975|251.72115833
filled_prescriptions|after_index|yes|bd_20#prev_2021|child|65+|19700798.75|9447|2727348.83|9447|2085.4026411|288.69999259
filled_prescriptions|after_index|yes|bd_20#prev_2021|grouped|65+|78095278.61|23266|8560202.96|23266|3356.6267777|367.927575
filled_prescriptions|after_index|yes|bd_20#prev_2021|partner|65+|58394479.86|13819|5832854.13|13819|4225.6661017|422.08945148
filled_prescriptions|before_index|no|bd_20#prev_2021|father|0-24|791334.45|609|-109826.51|609|1299.3997537|-180.3390969
filled_prescriptions|before_index|no|bd_20#prev_2021|mother|0-24|890313.2|612|85507.56|612|1454.7601307|139.71823529
filled_prescriptions|before_index|no|bd_20#prev_2021|child|25-64|2693484.04|2554.9535519|507899.12639|2554.9535519|1054.2203548|198.7899647
filled_prescriptions|before_index|no|bd_20#prev_2021|grouped|25-64|37240845.31|15496.953552|6188576.5564|15496.953552|2403.1075001|399.34149223
filled_prescriptions|before_index|no|bd_20#prev_2021|parent|25-64|8925893.61|1864|259896.56|1864|4788.5695333|139.42948498
filled_prescriptions|before_index|no|bd_20#prev_2021|partner|25-64|21001523.49|9346|4981269.48|9346|2247.1135769|532.98410871
filled_prescriptions|before_index|no|bd_20#prev_2021|sibling|25-64|4619944.17|1732|439511.39|1732|2667.4042552|253.75946305
filled_prescriptions|before_index|no|bd_20#prev_2021|child|65+|19814196.55|9504|2498102.73|9504|2084.8270781|262.84750947
filled_prescriptions|before_index|no|bd_20#prev_2021|grouped|65+|78708600.1|23351|8049627.15|23351|3370.6736371|344.72301614
filled_prescriptions|before_index|no|bd_20#prev_2021|partner|65+|58894403.55|13847|5551524.42|13847|4253.2247815|400.91892973
filled_prescriptions|before_index|yes|bd_20#prev_2021|father|0-24|787781.4|605|-42609.68|605|1302.1180165|-70.42922314
filled_prescriptions|before_index|yes|bd_20#prev_2021|mother|0-24|876571|608|-116208.21|608|1441.7286184|-191.1319243
filled_prescriptions|before_index|yes|bd_20#prev_2021|child|25-64|2680834.89|2510.9535519|344861.56792|2510.9535519|1067.6561054|137.34287027
filled_prescriptions|before_index|yes|bd_20#prev_2021|grouped|25-64|34866885.97|14700.953552|5366839.3179|14700.953552|2371.7431558|365.06742906
filled_prescriptions|before_index|yes|bd_20#prev_2021|parent|25-64|7982950.64|1683|609316.77|1683|4743.2861794|362.04204991
filled_prescriptions|before_index|yes|bd_20#prev_2021|partner|25-64|20901748.39|9307|4258076.92|9307|2245.8094327|457.51336843
filled_prescriptions|before_index|yes|bd_20#prev_2021|sibling|25-64|3301352.05|1200|154584.06|1200|2751.1267083|128.82005
filled_prescriptions|before_index|yes|bd_20#prev_2021|child|65+|19603667.2|9447|2760256.53|9447|2075.1209061|292.18339473
filled_prescriptions|before_index|yes|bd_20#prev_2021|grouped|65+|78348208.3|23266|7795807.19|23266|3367.4979928|335.07294722
filled_prescriptions|before_index|yes|bd_20#prev_2021|partner|65+|58744541.1|13819|5035550.66|13819|4250.997981|364.39327448
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|father|0-24|14994164.59|7945|4038770.39|7945|1887.2453858|508.34114412
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|mother|0-24|17447982.8|8627|4734410.37|8627|2022.4855454|548.78988872
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|child|25-64|1047435.83|1330.2389101|288067.43118|1330.2389101|787.40429411|216.55315372
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|grouped|25-64|17615367.83|8119.2389101|2809925.1712|8119.2389101|2169.5836303|346.08233632
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|parent|25-64|10358609.81|3037|1584285.12|3037|3410.8033619|521.66121831
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|partner|25-64|3905905.1|2467|971525.62|2467|1583.2610863|393.80852047
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|sibling|25-64|2303417.09|1285|-33953|1285|1792.5424825|-26.42256809
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|child|65+|1927088.73|1008|253943.41|1008|1911.794375|251.92798611
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|grouped|65+|4163726.02|1521|460595.02|1521|2737.4924523|302.82381328
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|partner|65+|2236637.29|513|206651.61|513|4359.9167446|402.82964912
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|father|0-24|14867549.54|7890|3705224.38|7890|1884.3535539|469.61018758
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|mother|0-24|17320485.3|8560|4942065.42|8560|2023.4211799|577.34409112
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|child|25-64|1031885.18|1303.2389101|146433.32735|1303.2389101|791.78512244|112.36107686
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|grouped|25-64|15985654.33|7274.2389101|2424187.7773|7274.2389101|2197.570705|333.25655196
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|parent|25-64|9665692.84|2873|1133027.4|2873|3364.3205151|394.37083188
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|partner|25-64|3894208.35|2461|924131.31|2461|1582.3682852|375.51048761
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|sibling|25-64|1393867.96|637|220595.74|637|2188.1757614|346.30414443
