cost_component|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
primary_sector|bd_17#inc_2016_2021|parent|25-64|385448.96675|110|-18619.84673|110|3504.0815159|-169.2713339
primary_sector|bd_17#inc_2016_2021|partner|25-64|1449021.7856|568|145349.2141|568|2551.094693|255.8965037
primary_sector|bd_17#inc_2016_2021|sibling|25-64|503176.77872|184|19644.28409|184|2734.6564061|106.76241353
primary_sector|bd_17#inc_2016_2021|child|65+|1144127.2102|535|6665.13654|535|2138.5555331|12.45819914
primary_sector|bd_17#inc_2016_2021|partner|65+|2797271.2377|812|-156419.3081|812|3444.9153174|-192.6346159
primary_sector|bd_17#prev_2021|father|0-24|661642.63118|314|133721.26296|314|2107.1421375|425.86389478
primary_sector|bd_17#prev_2021|mother|0-24|976770.55582|324|273926.22184|324|3014.7239377|845.45130198
primary_sector|bd_17#prev_2021|parent|25-64|1296706.0814|351|158201.73908|351|3694.3193202|450.71720536
primary_sector|bd_17#prev_2021|partner|25-64|1948302.0735|799|101752.97872|799|2438.4256239|127.35041141
primary_sector|bd_17#prev_2021|sibling|25-64|942911.0097|372|-56325.17732|372|2534.7070153|-151.411767
primary_sector|bd_17#prev_2021|child|65+|1575009.5704|619|185348.07792|619|2544.4419554|299.43146675
primary_sector|bd_17#prev_2021|partner|65+|3789068.144|972|304026.41602|972|3898.2182552|312.78437862
primary_sector|bd_18#inc_2016_2021|father|0-24|170090.74857|101|-6261.80871|101|1684.0668175|-61.99810604
primary_sector|bd_18#inc_2016_2021|mother|0-24|276769.36479|103|22759.03135|103|2687.0812116|220.96146942
primary_sector|bd_18#inc_2016_2021|parent|25-64|1307052.7861|358|7834.32376|358|3650.9854359|21.883585922
primary_sector|bd_18#inc_2016_2021|partner|25-64|5262076.6022|2044|286257.55476|2044|2574.4014688|140.04772738
primary_sector|bd_18#inc_2016_2021|sibling|25-64|1044774.6526|427|-47651.24281|427|2446.779046|-111.5954164
primary_sector|bd_18#inc_2016_2021|child|65+|6795748.3909|3027|-76703.43844|3027|2245.044067|-25.33975502
primary_sector|bd_18#inc_2016_2021|partner|65+|25950061.235|6612|1070476.1479|6612|3924.6916569|161.89899393
primary_sector|bd_18#prev_2021|father|0-24|314313.60068|174|39819.11754|174|1806.4000039|228.8455031
primary_sector|bd_18#prev_2021|mother|0-24|481711.24204|180|-9035.90638|180|2676.1735669|-50.19947989
primary_sector|bd_18#prev_2021|parent|25-64|3012872.8621|740|289343.20608|740|4071.4498137|391.00433254
primary_sector|bd_18#prev_2021|partner|25-64|8222135.2334|3314|505380.70446|3314|2481.0305472|152.49870382
primary_sector|bd_18#prev_2021|sibling|25-64|2379322.2007|941|51793.43138|941|2528.5039328|55.040840999
primary_sector|bd_18#prev_2021|child|65+|14309367.934|6018|508065.32532|6018|2377.7613715|84.424281376
primary_sector|bd_18#prev_2021|partner|65+|35357178.363|8950|1212642.0287|8950|3950.5227221|135.49072946
primary_sector|bd_19#inc_2016_2021|father|0-24|13024440.884|6631|1373712.7398|6631|1964.174466|207.16524503
primary_sector|bd_19#inc_2016_2021|mother|0-24|20661217.205|7010|3014285.9374|7010|2947.391898|429.99799392
primary_sector|bd_19#inc_2016_2021|parent|25-64|11090430.828|3451|831319.74311|3451|3213.686128|240.89242049
primary_sector|bd_19#inc_2016_2021|partner|25-64|6463207.0566|3369|975095.0287|3369|1918.4348639|289.43159059
primary_sector|bd_19#inc_2016_2021|sibling|25-64|3770408.223|1671|350647.40981|1671|2256.3783501|209.84285446
primary_sector|bd_19#inc_2016_2021|child|65+|336362.39546|137|38274.79559|137|2455.1999669|279.37807
primary_sector|bd_19#inc_2016_2021|partner|65+|328413.11344|86|7765.03171|86|3818.757133|90.291066395
primary_sector|bd_19#prev_2021|father|0-24|10954632.384|5350|783033.17564|5350|2047.5948381|146.36134124
primary_sector|bd_19#prev_2021|mother|0-24|16598525.273|5583|2366988.172|5583|2973.0476935|423.96349131
primary_sector|bd_19#prev_2021|parent|25-64|66593230.884|19229|4024219.0836|19229|3463.1666173|209.27864598
primary_sector|bd_19#prev_2021|partner|25-64|40841173.556|20971|5514837.989|20971|1947.5072031|262.97448805
primary_sector|bd_19#prev_2021|sibling|25-64|30442261.001|12650|1391092.6282|12650|2406.5028459|109.9677967
primary_sector|bd_19#prev_2021|child|65+|4880331.7659|2066|595925.14282|2066|2362.2128586|288.44392198
primary_sector|bd_19#prev_2021|partner|65+|4791071.7084|1309|92188.53416|1309|3660.1006176|70.42668767
primary_sector|bd_20#inc_2016_2021|father|0-24|702956.32131|408|-3388.96954|408|1722.9321601|-8.306297892
primary_sector|bd_20#inc_2016_2021|mother|0-24|1073460.0252|422|-98625.23484|422|2543.7441355|-233.7090873
primary_sector|bd_20#inc_2016_2021|parent|25-64|4747171.4119|1248|241160.92838|1248|3803.8232467|193.23792338
primary_sector|bd_20#inc_2016_2021|partner|25-64|14197156.918|5674|991225.07669|5674|2502.1425658|174.69599519
primary_sector|bd_20#inc_2016_2021|sibling|25-64|4454026.1366|1768|17144.00554|1768|2519.2455524|9.6968357127
primary_sector|bd_20#inc_2016_2021|child|65+|10290691.73|4506|271769.13073|4506|2283.7753506|60.312723198
primary_sector|bd_20#inc_2016_2021|partner|65+|30417053.601|7912|1339226.7826|7912|3844.4203236|169.26526575
primary_sector|bd_20#prev_2021|father|0-24|1041090.011|609|30070.40184|609|1709.5074073|49.376686108
primary_sector|bd_20#prev_2021|mother|0-24|1547538.8261|612|-69993.24086|612|2528.6582125|-114.3680406
primary_sector|bd_20#prev_2021|parent|25-64|9038883.4072|2353|213762.24634|2353|3841.4294123|90.846683527
primary_sector|bd_20#prev_2021|partner|25-64|23765574.716|9346|1839548.9983|9346|2542.8605516|196.82741261
primary_sector|bd_20#prev_2021|sibling|25-64|8498495.5998|3254|356620.93032|3254|2611.707314|109.59463132
primary_sector|bd_20#prev_2021|child|65+|23172134.475|9504|1493652.2069|9504|2438.1454624|157.16037531
primary_sector|bd_20#prev_2021|partner|65+|54901191.742|13846|2739117.6704|13846|3965.1301272|197.82736316
primary_sector|bd_21#inc_2016_2021|father|0-24|15074197.199|7945|1392759.0742|7945|1897.318716|175.30007227
primary_sector|bd_21#inc_2016_2021|mother|0-24|25069108.596|8627|3063494.696|8627|2905.889486|355.10544755
primary_sector|bd_21#inc_2016_2021|parent|25-64|10695172.798|3324|485409.28684|3324|3217.5610102|146.03167474
primary_sector|bd_21#inc_2016_2021|partner|25-64|5783108.5738|2467|1092654.0195|2467|2344.1866939|442.90799332
primary_sector|bd_21#inc_2016_2021|sibling|25-64|4474729.3117|2051|-88317.78347|2051|2181.7305274|-43.06084031
primary_sector|bd_21#inc_2016_2021|child|65+|2445691.2938|1008|200402.52789|1008|2426.2810454|198.81203164
primary_sector|bd_21#inc_2016_2021|partner|65+|1987584.3873|513|-16562.53674|513|3874.4335034|-32.28564667
primary_sector|bd_21#prev_2021|father|0-24|14006361.078|6963|1555123.7351|6963|2011.5411572|223.34105057
primary_sector|bd_21#prev_2021|mother|0-24|23052065.827|7571|3281665.9741|7571|3044.7848141|433.45211651
primary_sector|bd_21#prev_2021|parent|25-64|57966099.684|16754|2977683.6949|16754|3459.8364381|177.72971797
primary_sector|bd_21#prev_2021|partner|25-64|24909206.651|11174|2924433.7491|11174|2229.2112628|261.71771515
primary_sector|bd_21#prev_2021|sibling|25-64|28891414.121|12178|161104.8371|12178|2372.4268452|13.229170397
primary_sector|bd_21#prev_2021|child|65+|8225153.0871|3657|148101.0324|3657|2249.1531548|40.497957998
primary_sector|bd_21#prev_2021|partner|65+|6529961.2172|1786|84663.20976|1786|3656.1932907|47.403812856
primary_sector|bd_22#inc_2016_2021|father|0-24|61600848.158|37378|5085346.7473|37378|1648.0509433|136.05186867
primary_sector|bd_22#inc_2016_2021|mother|0-24|103677365.32|37852|18022856.058|37852|2739.019479|476.14012622
primary_sector|bd_22#inc_2016_2021|parent|25-64|95767443.758|29432|4946258.175|29432|3253.8544359|168.05715463
primary_sector|bd_22#inc_2016_2021|partner|25-64|170919354.21|78000|20793878.152|78000|2191.2737719|266.58818144
primary_sector|bd_22#inc_2016_2021|sibling|25-64|72174582.495|33601|2106796.5089|33601|2147.9891222|62.700410968
primary_sector|bd_22#inc_2016_2021|child|65+|85872930.192|40618|4157066.9143|40618|2114.1594907|102.34543587
primary_sector|bd_22#inc_2016_2021|partner|65+|122480244.12|33681|5666349.4748|33681|3636.4788492|168.23578501
primary_sector|bd_22#prev_2021|father|0-24|62923440.235|36998|5811934.9274|36998|1700.725451|157.0878136
primary_sector|bd_22#prev_2021|mother|0-24|102442858.97|36566|17614805.988|36566|2801.5877857|481.7263575
primary_sector|bd_22#prev_2021|parent|25-64|257234751.09|74201|13799333.004|74201|3466.7288997|185.97233196
primary_sector|bd_22#prev_2021|partner|25-64|384172275.06|177542|29607000.749|177542|2163.8388385|166.76054539
primary_sector|bd_22#prev_2021|sibling|25-64|224734372.34|99477.371585|5933722.7573|99477.371585|2259.1506869|59.64897004
primary_sector|bd_22#prev_2021|child|65+|296380132.51|136426.61475|17571778.125|136426.61475|2172.450977|128.80022096
primary_sector|bd_22#prev_2021|partner|65+|365125140.53|100181|18883896.777|100181|3644.6545805|188.49778678
primary_sector|bd_23#inc_2016_2021|father|0-24|46013007.506|26418|4145244.8526|26418|1741.7294082|156.90986648
primary_sector|bd_23#inc_2016_2021|mother|0-24|76376601.686|27174|12743534.26|27174|2810.649948|468.9605601
primary_sector|bd_23#inc_2016_2021|parent|25-64|35077340.627|10389|2333390.5468|10389|3376.3923984|224.6020355
primary_sector|bd_23#inc_2016_2021|partner|25-64|52845524.2|23392|9092038.8547|23392|2259.1280865|388.68155159
primary_sector|bd_23#inc_2016_2021|sibling|25-64|17197435.187|7696|362281.77547|7696|2234.5939691|47.074035274
primary_sector|bd_23#inc_2016_2021|child|65+|5851348.8489|2599|524988.30038|2599|2251.3847052|201.99626794
primary_sector|bd_23#inc_2016_2021|partner|65+|10842572.431|2627|821736.52109|2627|4127.3591286|312.80415725
primary_sector|bd_23#prev_2021|father|0-24|58767030.332|31811|4639968.2702|31811|1847.3807907|145.860497
primary_sector|bd_23#prev_2021|mother|0-24|93476261.713|31871|14768549.546|31871|2932.9566601|463.38519489
primary_sector|bd_23#prev_2021|parent|25-64|145258780.27|41764|7895799.8718|41764|3478.0859178|189.05755847
primary_sector|bd_23#prev_2021|partner|25-64|149743047.15|70863|15975334.622|70863|2113.1344587|225.43971638
primary_sector|bd_23#prev_2021|sibling|25-64|80311580.584|34088.210383|3698035.7016|34088.210383|2355.9928692|108.48430176
primary_sector|bd_23#prev_2021|child|65+|26447789.017|11590.614754|1790681.8367|11590.614754|2281.827977|154.49412087
primary_sector|bd_23#prev_2021|partner|65+|35796471.933|9692|1571965.2346|9692|3693.4040377|162.19203824
primary_sector|bd_24#inc_2016_2021|father|0-24|814119.65511|467|-15002.555|467|1743.296906|-32.12538544
primary_sector|bd_24#inc_2016_2021|mother|0-24|1322719.2175|500|91220.23216|500|2645.438435|182.44046432
primary_sector|bd_24#inc_2016_2021|parent|25-64|9470311.3122|2561|-467931.0274|2561|3697.8958657|-182.7141849
primary_sector|bd_24#inc_2016_2021|partner|25-64|32232158.965|12868|1908621.0082|12868|2504.8305071|148.32305006
primary_sector|bd_24#inc_2016_2021|sibling|25-64|12961034.824|5127.5913167|729437.83071|5127.5913167|2527.7043397|142.25740424
primary_sector|bd_24#inc_2016_2021|child|65+|61802136.925|26793.30137|1325007.7558|26793.30137|2306.626424|49.452948613
primary_sector|bd_24#inc_2016_2021|partner|65+|90034259.85|24387|-698945.1398|24387|3691.895676|-28.66056259
primary_sector|bd_24#prev_2021|father|0-24|1604242.4764|937|84220.73834|937|1712.1050976|89.883392038
primary_sector|bd_24#prev_2021|mother|0-24|2314289.9362|966|-170364.7377|966|2395.7452755|-176.3610122
primary_sector|bd_24#prev_2021|parent|25-64|18274218.608|4628|368541.17658|4628|3948.6211339|79.632924931
primary_sector|bd_24#prev_2021|partner|25-64|51582333.893|20708|2709950.9695|20708|2490.9375069|130.86492996
primary_sector|bd_24#prev_2021|sibling|25-64|21319654.497|8313|145335.86188|8313|2564.6162032|17.482961853
primary_sector|bd_24#prev_2021|child|65+|91423627.968|37920|4206843.921|37920|2410.9606532|110.93997682
primary_sector|bd_24#prev_2021|partner|65+|156967966.56|41296|1958152.3038|41296|3801.0452964|47.417481204
primary_sector|bd_25#inc_2016_2021|father|0-24|34371020.356|21823|1956017.6969|21823|1574.9906226|89.631017593
primary_sector|bd_25#inc_2016_2021|mother|0-24|61134244.335|23152|6069605.1561|23152|2640.5599661|262.16331877
primary_sector|bd_25#inc_2016_2021|parent|25-64|16524819.329|4983|305586.466|4983|3316.2390788|61.325800923
primary_sector|bd_25#inc_2016_2021|partner|25-64|26587420.65|12072|1588620.7324|12072|2202.4039637|131.59548811
primary_sector|bd_25#inc_2016_2021|sibling|25-64|9630127.9569|4197|-164705.3139|4197|2294.5265563|-39.24358205
primary_sector|bd_25#inc_2016_2021|child|65+|25435789.183|10609|1446452.5812|10609|2397.567083|136.34202858
primary_sector|bd_25#inc_2016_2021|partner|65+|35512925.363|8846|1597474.3674|8846|4014.574425|180.58719957
primary_sector|bd_25#prev_2021|father|0-24|88875685.537|52188|3789244.6912|52188|1702.9908319|72.607585867
primary_sector|bd_25#prev_2021|mother|0-24|149300146.5|54908|13739290.404|54908|2719.0964249|250.22383632
primary_sector|bd_25#prev_2021|parent|25-64|91262179.967|27444|3324158.6783|27444|3325.3964425|121.12515225
primary_sector|bd_25#prev_2021|partner|25-64|128290223.1|59505|4723886.6714|59505|2155.9570305|79.386382177
primary_sector|bd_25#prev_2021|sibling|25-64|45917780.568|19986|-756137.3131|19986|2297.4972765|-37.833349
primary_sector|bd_25#prev_2021|child|65+|40182759.532|16616|2056982.323|16616|2418.3172564|123.79527702
primary_sector|bd_25#prev_2021|partner|65+|69289933.09|18078|1517878.8965|18078|3832.8317894|83.962766703
lost_production_sickness|bd_00#inc_2016_2021|father|0-24|||2810437017.6|79178||35495.17565
lost_production_sickness|bd_00#inc_2016_2021|mother|0-24|||1350045610.8|66496||20302.65897
lost_production_sickness|bd_00#inc_2016_2021|parent|25-64|||330261394.18|12559||26296.790682
lost_production_sickness|bd_00#inc_2016_2021|partner|25-64|||1783177269.7|81116||21983.052292
lost_production_sickness|bd_00#inc_2016_2021|sibling|25-64|||461273830.68|42490||10856.056264
lost_production_sickness|bd_00#inc_2016_2021|child|65+|||24079486.671|60334||399.1031039
lost_production_sickness|bd_00#inc_2016_2021|partner|65+|||5205640.3201|876||5942.511781
lost_production_sickness|bd_00#prev_2021|father|0-24|||5005353834.1|123801||40430.641385
lost_production_sickness|bd_00#prev_2021|mother|0-24|||1844641927.7|99692||18503.409779
lost_production_sickness|bd_00#prev_2021|parent|25-64|||1064849272.9|53080||20061.214636
lost_production_sickness|bd_00#prev_2021|partner|25-64|||6736910364.7|319424||21090.808345
lost_production_sickness|bd_00#prev_2021|sibling|25-64|||5009959046.7|228478||21927.533709
lost_production_sickness|bd_00#prev_2021|child|65+|||-289704836.3|226243||-1280.502983
lost_production_sickness|bd_00#prev_2021|partner|65+|||13764786.523|3952||3482.9925413
lost_production_sickness|bd_01#inc_2016_2021|father|0-24|||188753205.57|2017||93581.162901
lost_production_sickness|bd_01#inc_2016_2021|mother|0-24|||228749916.03|2708||84471.903999
lost_production_sickness|bd_01#inc_2016_2021|parent|25-64|||69252247.877|1565||44250.637621
lost_production_sickness|bd_01#inc_2016_2021|partner|25-64|||611931962.19|11996||51011.33396
lost_production_sickness|bd_01#inc_2016_2021|sibling|25-64|||141187068.81|4935||28609.335118
lost_production_sickness|bd_01#inc_2016_2021|child|65+|||57153018.723|4895||11675.795449
lost_production_sickness|bd_01#inc_2016_2021|partner|65+|||16241.89963|221||73.492758507
lost_production_sickness|bd_01#prev_2021|father|0-24|||191089974.37|1332||143460.94172
lost_production_sickness|bd_01#prev_2021|mother|0-24|||161502242.13|1765||91502.68676
lost_production_sickness|bd_01#prev_2021|parent|25-64|||280990569.36|3687||76211.166087
lost_production_sickness|bd_01#prev_2021|partner|25-64|||2821805719.8|31639||89187.576085
lost_production_sickness|bd_01#prev_2021|sibling|25-64|||750736793.39|21833||34385.416269
lost_production_sickness|bd_01#prev_2021|child|65+|||177298323.85|20567||8620.5243277
lost_production_sickness|bd_01#prev_2021|partner|65+|||21712790.906|916||23703.920203
lost_production_sickness|bd_02#inc_2016_2021|father|0-24|||1436299008.5|22598||63558.678133
lost_production_sickness|bd_02#inc_2016_2021|mother|0-24|||804907916.48|23522||34219.365551
lost_production_sickness|bd_02#inc_2016_2021|parent|25-64|||176961564.68|5247||33726.236836
lost_production_sickness|bd_02#inc_2016_2021|partner|25-64|||1531943173.2|25324||60493.728209
lost_production_sickness|bd_02#inc_2016_2021|sibling|25-64|||-16886573.48|8340||-2024.769002
lost_production_sickness|bd_02#inc_2016_2021|child|65+|||181293512.41|9317||19458.357026
lost_production_sickness|bd_02#inc_2016_2021|partner|65+|||1771202.3334|167||10606.001997
lost_production_sickness|bd_02#prev_2021|father|0-24|||832934008.72|21002||39659.747106
lost_production_sickness|bd_02#prev_2021|mother|0-24|||737289444.61|21851||33741.679768
lost_production_sickness|bd_02#prev_2021|parent|25-64|||414977918.81|14747||28139.819544
lost_production_sickness|bd_02#prev_2021|partner|25-64|||5520519680.1|85331||64695.359015
lost_production_sickness|bd_02#prev_2021|sibling|25-64|||576866297.93|33079||17439.048881
lost_production_sickness|bd_02#prev_2021|child|65+|||485011670.94|25597||18947.988863
lost_production_sickness|bd_02#prev_2021|partner|65+|||48019666.651|701||68501.664267
lost_production_sickness|bd_03#inc_2016_2021|father|0-24|||56394370.443|1522||37052.80581
lost_production_sickness|bd_03#inc_2016_2021|mother|0-24|||13285428.463|1782||7455.3470614
lost_production_sickness|bd_03#inc_2016_2021|parent|25-64|||-2046519.161|716||-2858.266985
lost_production_sickness|bd_03#inc_2016_2021|partner|25-64|||81110654.401|2929||27692.268488
lost_production_sickness|bd_03#inc_2016_2021|sibling|25-64|||7190638.6938|989||7270.615464
lost_production_sickness|bd_03#inc_2016_2021|child|65+|||-9932837.371|446||-22270.93581
lost_production_sickness|bd_03#inc_2016_2021|partner|65+|||2837724.0795|16||177357.75497
lost_production_sickness|bd_03#prev_2021|father|0-24|||20425836.85|994||20549.13164
lost_production_sickness|bd_03#prev_2021|mother|0-24|||-2968319.154|1162||-2554.491527
lost_production_sickness|bd_03#prev_2021|parent|25-64|||74351614.393|1437||51740.859007
lost_production_sickness|bd_03#prev_2021|partner|25-64|||637399514.71|8534||74689.420519
lost_production_sickness|bd_03#prev_2021|sibling|25-64|||-17065908.61|4016||-4249.479235
lost_production_sickness|bd_03#prev_2021|child|65+|||-52672793.12|3693||-14262.87385
lost_production_sickness|bd_03#prev_2021|partner|65+|||1404688.9694|96||14632.176765
lost_production_sickness|bd_04#inc_2016_2021|father|0-24|||13985618.83|447||31287.737875
lost_production_sickness|bd_04#inc_2016_2021|mother|0-24|||1951820.8783|497||3927.2049866
lost_production_sickness|bd_04#inc_2016_2021|parent|25-64|||-5192687.036|98||-52986.60241
lost_production_sickness|bd_04#inc_2016_2021|partner|25-64|||24610977.438|2830||8696.4584585
lost_production_sickness|bd_04#inc_2016_2021|sibling|25-64|||-22394041.88|604||-37076.22828
lost_production_sickness|bd_04#inc_2016_2021|child|65+|||-26150352.13|2465||-10608.66212
lost_production_sickness|bd_04#inc_2016_2021|partner|65+|||-4726610.631|72||-65647.36987
lost_production_sickness|bd_04#prev_2021|father|0-24|||43111220.764|686||62844.345137
lost_production_sickness|bd_04#prev_2021|mother|0-24|||190711.80254|773||246.71643278
lost_production_sickness|bd_04#prev_2021|parent|25-64|||9001705.8771|249||36151.429225
lost_production_sickness|bd_04#prev_2021|partner|25-64|||41739764.598|4183||9978.4280655
lost_production_sickness|bd_04#prev_2021|sibling|25-64|||-11108036.45|893||-12439.01059
lost_production_sickness|bd_04#prev_2021|child|65+|||-49590402.59|3000||-16530.1342
lost_production_sickness|bd_04#prev_2021|partner|65+|||884595.2627|95||9311.5290811
lost_production_sickness|bd_05#inc_2016_2021|father|0-24|||31682275.193|866||36584.613387
lost_production_sickness|bd_05#inc_2016_2021|mother|0-24|||34452230.373|921||37407.416258
lost_production_sickness|bd_05#inc_2016_2021|parent|25-64|||1716491.9003|26||66018.919241
lost_production_sickness|bd_05#inc_2016_2021|partner|25-64|||18600830.349|144||129172.43298
lost_production_sickness|bd_05#inc_2016_2021|sibling|25-64|||-12452527.79|136||-91562.70434
lost_production_sickness|bd_05#inc_2016_2021|child|65+|||-4283340.517|113||-37905.66829
lost_production_sickness|bd_05#inc_2016_2021|partner|65+||||||
lost_production_sickness|bd_05#prev_2021|father|0-24|||96030527.263|3865||24846.190754
lost_production_sickness|bd_05#prev_2021|mother|0-24|||193762989.45|4197||46167.021552
lost_production_sickness|bd_05#prev_2021|parent|25-64|||-3061746.644|758||-4039.243594
lost_production_sickness|bd_05#prev_2021|partner|25-64|||75553785.816|595||126981.15263
lost_production_sickness|bd_05#prev_2021|sibling|25-64|||5792665.904|723||8011.9860359
lost_production_sickness|bd_05#prev_2021|child|65+|||23587608.518|182||129602.2446
lost_production_sickness|bd_05#prev_2021|partner|65+|||5947605.9335|13||457508.14873
lost_production_sickness|bd_06#inc_2016_2021|father|0-24|||1417939.7097|24||59080.821238
lost_production_sickness|bd_06#inc_2016_2021|mother|0-24|||1358233.5669|27||50304.946923
lost_production_sickness|bd_06#inc_2016_2021|parent|25-64|||46258.4623|19||2434.6559105
lost_production_sickness|bd_06#inc_2016_2021|partner|25-64|||78010719.984|956||81601.171531
lost_production_sickness|bd_06#inc_2016_2021|sibling|25-64|||4650969.8996|517||8996.0733068
lost_production_sickness|bd_06#inc_2016_2021|child|65+|||134809313.43|17977||7498.9883425
lost_production_sickness|bd_06#inc_2016_2021|partner|65+|||5812951.0203|149||39013.094096
lost_production_sickness|bd_06#prev_2021|father|0-24|||11000189.285|58||189658.43595
lost_production_sickness|bd_06#prev_2021|mother|0-24|||-2076093.557|57||-36422.69399
lost_production_sickness|bd_06#prev_2021|parent|25-64|||7969066.9598|49||162634.01959
lost_production_sickness|bd_06#prev_2021|partner|25-64|||111038664.08|975||113885.80931
lost_production_sickness|bd_06#prev_2021|sibling|25-64|||13768195.595|638||21580.243879
lost_production_sickness|bd_06#prev_2021|child|65+|||88098201.397|15622||5639.367648
lost_production_sickness|bd_06#prev_2021|partner|65+|||-547081.1531|128||-4274.071509
lost_production_sickness|bd_07#inc_2016_2021|father|0-24|||662081260.52|20871||31722.546142
lost_production_sickness|bd_07#inc_2016_2021|mother|0-24|||326398593.56|20114||16227.433308
lost_production_sickness|bd_07#inc_2016_2021|parent|25-64|||111225393.57|6675||16662.980309
lost_production_sickness|bd_07#inc_2016_2021|partner|25-64|||2275818398.9|36751||61925.346219
lost_production_sickness|bd_07#inc_2016_2021|sibling|25-64|||132928562.57|15825||8399.9091673
lost_production_sickness|bd_07#inc_2016_2021|child|65+|||89654528.294|26409||3394.8475253
lost_production_sickness|bd_07#inc_2016_2021|partner|65+|||2660356.3177|321||8287.7143855
lost_production_sickness|bd_07#prev_2021|father|0-24|||531820583.39|16747||31756.170263
lost_production_sickness|bd_07#prev_2021|mother|0-24|||165798695.22|15914||10418.417445
lost_production_sickness|bd_07#prev_2021|parent|25-64|||595353359.87|23717||25102.388998
lost_production_sickness|bd_07#prev_2021|partner|25-64|||11000121000|171903||63990.279401
lost_production_sickness|bd_07#prev_2021|sibling|25-64|||1372794739.2|94557||14518.171465
lost_production_sickness|bd_07#prev_2021|child|65+|||1151389479.6|91403||12596.845614
lost_production_sickness|bd_07#prev_2021|partner|65+|||4018770.4786|2048||1962.2902727
lost_production_sickness|bd_08#inc_2016_2021|father|0-24|||3308625720.5|47450||69728.676933
lost_production_sickness|bd_08#inc_2016_2021|mother|0-24|||2817413087.5|51349||54867.92513
lost_production_sickness|bd_08#inc_2016_2021|parent|25-64|||105477610.27|3863||27304.58459
lost_production_sickness|bd_08#inc_2016_2021|partner|25-64|||345202154.04|9403||36711.916839
lost_production_sickness|bd_08#inc_2016_2021|sibling|25-64|||-40637148.33|3115||-13045.63349
lost_production_sickness|bd_08#inc_2016_2021|child|65+|||-5397790.459|353||-15291.1911
lost_production_sickness|bd_08#inc_2016_2021|partner|65+|||-92551.27593|12||-7712.606327
lost_production_sickness|bd_08#prev_2021|father|0-24|||7264414026.3|78490||92552.096143
lost_production_sickness|bd_08#prev_2021|mother|0-24|||6128332829.1|86513||70837.132328
lost_production_sickness|bd_08#prev_2021|parent|25-64|||1006108774.6|17860||56333.078086
lost_production_sickness|bd_08#prev_2021|partner|25-64|||1877252740.2|26731||70227.553784
lost_production_sickness|bd_08#prev_2021|sibling|25-64|||294003261.82|12440||23633.702718
lost_production_sickness|bd_08#prev_2021|child|65+|||6752063.1119|719||9390.9083614
lost_production_sickness|bd_08#prev_2021|partner|65+|||-585721.8181|44||-13311.8595
lost_production_sickness|bd_09#inc_2016_2021|father|0-24|||805536883.05|5752||140044.65978
lost_production_sickness|bd_09#inc_2016_2021|mother|0-24|||687971552.73|7166||96004.961307
lost_production_sickness|bd_09#inc_2016_2021|parent|25-64|||82346292.008|1809||45520.338313
lost_production_sickness|bd_09#inc_2016_2021|partner|25-64|||273515266.93|2102||130121.44002
lost_production_sickness|bd_09#inc_2016_2021|sibling|25-64|||113409289.09|1775||63892.557237
lost_production_sickness|bd_09#inc_2016_2021|child|65+|||-13281633.47|459||-28936.02063
lost_production_sickness|bd_09#inc_2016_2021|partner|65+|||-1332007.828|11||-121091.6208
lost_production_sickness|bd_09#prev_2021|father|0-24|||777020262.94|4627||167931.76203
lost_production_sickness|bd_09#prev_2021|mother|0-24|||605724533.61|5873||103137.1588
lost_production_sickness|bd_09#prev_2021|parent|25-64|||404220026.38|6324||63918.410244
lost_production_sickness|bd_09#prev_2021|partner|25-64|||1295316008.8|9740||132989.32329
lost_production_sickness|bd_09#prev_2021|sibling|25-64|||434400460.3|9322||46599.491558
lost_production_sickness|bd_09#prev_2021|child|65+|||14045419.181|1876||7486.8972181
lost_production_sickness|bd_09#prev_2021|partner|65+|||3128044.5315|49||63837.643499
lost_production_sickness|bd_10#inc_2016_2021|father|0-24|||-389877993|4210||-92607.59929
lost_production_sickness|bd_10#inc_2016_2021|mother|0-24|||-205221530.6|4639||-44238.31227
lost_production_sickness|bd_10#inc_2016_2021|parent|25-64|||-13766074.19|290||-47469.22135
lost_production_sickness|bd_10#inc_2016_2021|partner|25-64|||10569713.674|502||21055.206523
lost_production_sickness|bd_10#inc_2016_2021|sibling|25-64|||-3376383.798|157||-21505.62928
lost_production_sickness|bd_10#inc_2016_2021|child|65+|||2860410.4999|15||190694.03333
lost_production_sickness|bd_10#prev_2021|father|0-24|||-440667507|4634||-95094.41238
lost_production_sickness|bd_10#prev_2021|mother|0-24|||-190447850.6|5250||-36275.78107
lost_production_sickness|bd_10#prev_2021|parent|25-64|||-44087095.34|1662||-26526.53149
lost_production_sickness|bd_10#prev_2021|partner|25-64|||-27915385.5|5816||-4799.756792
lost_production_sickness|bd_10#prev_2021|sibling|25-64|||-70700486|1379||-51269.38796
lost_production_sickness|bd_10#prev_2021|child|65+|||1598968.1288|60||26649.468814
lost_production_sickness|bd_11#inc_2016_2021|father|0-24|||158783307.72|4732||33555.221412
lost_production_sickness|bd_11#inc_2016_2021|mother|0-24|||157124928.77|5079||30936.193891
lost_production_sickness|bd_11#inc_2016_2021|parent|25-64|||20508843.652|328||62526.962352
lost_production_sickness|bd_11#inc_2016_2021|partner|25-64|||148516488.92|2760||53810.322072
