cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|n_cases_included|act_cost_py|att_cost_py
primary_sector|after_index|yes|bd_19#prev_2021|child|65+|4561714.8272|1918.8410959|489006.75277|1918.8410959|1922|2377.3280846|254.84484037
primary_sector|after_index|yes|bd_19#prev_2021|partner|65+|4644674.3565|1235.8136986|64755.677957|1235.8136986|1253|3758.3936492|52.399223305
primary_sector|after_index|yes|bd_19#prev_2021|pooled|65+|9206389.1837|3154.6547945|553762.43073|3154.6547945|3175|2918.3507494|175.53820205
primary_sector|before_index|no|bd_19#prev_2021|father|0-24|10317144.15|5350|1106271.3063|5350|5350|1928.4381589|206.77968342
primary_sector|before_index|no|bd_19#prev_2021|mother|0-24|16228375.31|5583|2203074.2386|5583|5583|2906.7482197|394.60401909
primary_sector|before_index|no|bd_19#prev_2021|child|25-64|15195005.152|9501|2375632.1327|9501|9501|1599.3058785|250.04022026
primary_sector|before_index|no|bd_19#prev_2021|parent|25-64|53814258.739|16169|2062801.4558|16169|16169|3328.2366713|127.57755308
primary_sector|before_index|no|bd_19#prev_2021|partner|25-64|38761108.135|20811|4870633.0912|20811|20811|1862.5298224|234.04128063
primary_sector|before_index|no|bd_19#prev_2021|pooled|25-64|129373931.24|56324|11167502.77|56324|56324|2296.9592223|198.27254403
primary_sector|before_index|no|bd_19#prev_2021|sibling|25-64|21603559.211|9843|1858436.09|9843|9843|2194.8145089|188.80789292
primary_sector|before_index|no|bd_19#prev_2021|child|65+|4592808.9612|2066|400798.58017|2066|2066|2223.0440277|193.99737666
primary_sector|before_index|no|bd_19#prev_2021|partner|65+|4674208.7632|1305|98282.6992|1305|1305|3581.7691672|75.31241318
primary_sector|before_index|no|bd_19#prev_2021|pooled|65+|9267017.7243|3371|499081.27937|3371|3371|2749.0411523|148.05140296
primary_sector|before_index|yes|bd_19#prev_2021|father|0-24|9828945.2803|5152|1089948.2472|5152|5152|1907.792174|211.5582778
primary_sector|before_index|yes|bd_19#prev_2021|mother|0-24|15623554.599|5377|2232657.9087|5377|5377|2905.6266689|415.22371372
primary_sector|before_index|yes|bd_19#prev_2021|child|25-64|14275646.479|8952|2548456.6165|8952|8952|1594.6879445|284.68014036
primary_sector|before_index|yes|bd_19#prev_2021|parent|25-64|48204619.282|14666|3074987.7383|14666|14666|3286.8279887|209.66778524
primary_sector|before_index|yes|bd_19#prev_2021|partner|25-64|36816225.924|19893|4660501.6146|19893|19893|1850.7126086|234.27847055
primary_sector|before_index|yes|bd_19#prev_2021|pooled|25-64|108173489.94|47553|11013844.968|47553|47553|2274.7984341|231.61199015
primary_sector|before_index|yes|bd_19#prev_2021|sibling|25-64|8876998.2503|4042|729898.99821|4042|4042|2196.1895721|180.57867348
primary_sector|before_index|yes|bd_19#prev_2021|child|65+|4218053.9633|1922|244574.85299|1922|1922|2194.6170465|127.25018366
primary_sector|before_index|yes|bd_19#prev_2021|partner|65+|4557192.5906|1253|93319.68948|1253|1253|3637.025212|74.477006768
primary_sector|before_index|yes|bd_19#prev_2021|pooled|65+|8775246.554|3175|337894.54247|3175|3175|2763.8571823|106.42347794
primary_sector|after_index|no|bd_20#inc_2016_2021|father|0-24|703233.27973|408|96901.54119|408|408|1723.6109797|237.50377743
primary_sector|after_index|no|bd_20#inc_2016_2021|mother|0-24|1073460.0252|421.81643836|42457.232159|421.81643836|422|2544.8510953|100.65333709
primary_sector|after_index|no|bd_20#inc_2016_2021|child|25-64|2691612.8008|1449.3962722|383772.92491|1449.3962722|1455|1857.0579023|264.78122807
primary_sector|after_index|no|bd_20#inc_2016_2021|parent|25-64|3953048.8977|1006.4775507|212790.63333|1006.4775507|1029|3927.6076201|211.42114216
primary_sector|after_index|no|bd_20#inc_2016_2021|partner|25-64|14123645.118|5631.1618534|1127191.9157|5631.1618534|5641|2508.1227436|200.17039911
primary_sector|after_index|no|bd_20#inc_2016_2021|pooled|25-64|23380940.139|9175.6670335|1794807.0735|9175.6670335|9219|2548.146097|195.60507884
primary_sector|after_index|no|bd_20#inc_2016_2021|sibling|25-64|2612633.3227|1088.6313571|71051.599562|1088.6313571|1094|2399.9247363|65.26690518
primary_sector|after_index|no|bd_20#inc_2016_2021|child|65+|10299298.403|4490.0062056|591658.6739|4490.0062056|4506|2293.827209|131.77235104
primary_sector|after_index|no|bd_20#inc_2016_2021|partner|65+|30405084.429|7811.2843177|1163559.3929|7811.2843177|7897|3892.4565017|148.95878137
primary_sector|after_index|no|bd_20#inc_2016_2021|pooled|65+|40704382.832|12301.290523|1755218.0668|12301.290523|12403|3308.95224|142.68568517
primary_sector|after_index|yes|bd_20#inc_2016_2021|father|0-24|677761.3311|398|26565.99312|398|398|1702.9179173|66.748726432
primary_sector|after_index|yes|bd_20#inc_2016_2021|mother|0-24|1032098.0012|411.81643836|-37577.20486|411.81643836|412|2506.2088471|-91.24746212
primary_sector|after_index|yes|bd_20#inc_2016_2021|child|25-64|2401294.6095|1323.7760536|169648.0939|1323.7760536|1329|1813.9734459|128.154678
primary_sector|after_index|yes|bd_20#inc_2016_2021|parent|25-64|3366663.5428|873.63804926|376717.11866|873.63804926|890|3853.6136855|431.20502705
primary_sector|after_index|yes|bd_20#inc_2016_2021|partner|25-64|13560676.959|5428.2469122|896398.00403|5428.2469122|5437|2498.1687787|165.13581982
primary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|25-64|20918830.173|8280.174564|1613237.9497|8280.174564|8314|2526.3755023|194.83139362
primary_sector|after_index|yes|bd_20#inc_2016_2021|sibling|25-64|1590195.0621|654.51354892|170474.73315|654.51354892|658|2429.5831075|260.46020503
primary_sector|after_index|yes|bd_20#inc_2016_2021|child|65+|9631306.6837|4213.1870275|481249.9173|4213.1870275|4228|2285.9907763|114.22467461
primary_sector|after_index|yes|bd_20#inc_2016_2021|partner|65+|29490228.104|7577.7286024|977674.87805|7577.7286024|7661|3891.6975852|129.01951618
primary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|65+|39121534.787|11790.91563|1458924.7954|11790.91563|11889|3317.9386585|123.7329518
primary_sector|before_index|no|bd_20#inc_2016_2021|father|0-24|721460.98406|408|94218.58452|408|408|1768.2867256|230.92790324
primary_sector|before_index|no|bd_20#inc_2016_2021|mother|0-24|1140793.0554|422|157415.757|422|422|2703.301079|373.02312085
primary_sector|before_index|no|bd_20#inc_2016_2021|child|25-64|2589824.3504|1455|377614.52522|1455|1455|1779.9480072|259.52888331
primary_sector|before_index|no|bd_20#inc_2016_2021|parent|25-64|3978772.8198|1029|102198.40667|1029|1029|3866.6402525|99.318179466
primary_sector|before_index|no|bd_20#inc_2016_2021|partner|25-64|13770700.631|5641|784043.19186|5641|5641|2441.1807535|138.99010669
primary_sector|before_index|no|bd_20#inc_2016_2021|pooled|25-64|22993592.785|9219|1297397.0633|9219|9219|2494.1525963|140.73078027
primary_sector|before_index|no|bd_20#inc_2016_2021|sibling|25-64|2654294.9844|1094|33540.93959|1094|1094|2426.229419|30.658994141
primary_sector|before_index|no|bd_20#inc_2016_2021|child|65+|10129400.589|4506|635383.61683|4506|4506|2247.9806012|141.00834816
primary_sector|before_index|no|bd_20#inc_2016_2021|partner|65+|30046588.485|7897|858729.24883|7897|7897|3804.8104958|108.74119904
primary_sector|before_index|no|bd_20#inc_2016_2021|pooled|65+|40175989.074|12403|1494112.8657|12403|12403|3239.2154377|120.46382856
primary_sector|before_index|yes|bd_20#inc_2016_2021|father|0-24|691726.55875|398|54125.24164|398|398|1738.006429|135.99306945
primary_sector|before_index|yes|bd_20#inc_2016_2021|mother|0-24|1091576.2435|412|77159.12982|412|412|2649.4569016|187.27944131
primary_sector|before_index|yes|bd_20#inc_2016_2021|child|25-64|2344730.8357|1329|143835.83091|1329|1329|1764.2820434|108.22861619
primary_sector|before_index|yes|bd_20#inc_2016_2021|parent|25-64|3389141.3401|890|267388.14587|890|890|3808.0239777|300.43611896
primary_sector|before_index|yes|bd_20#inc_2016_2021|partner|25-64|13216889.478|5437|989429.00007|5437|5437|2430.9158503|181.98068789
primary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|25-64|20525156.761|8314|1569586.9106|8314|8314|2468.7463027|188.78841841
primary_sector|before_index|yes|bd_20#inc_2016_2021|sibling|25-64|1574395.1069|658|168933.93379|658|658|2392.6977308|256.7385012
primary_sector|before_index|yes|bd_20#inc_2016_2021|child|65+|9403522.9616|4228|381917.63557|4228|4228|2224.1066607|90.330566596
primary_sector|before_index|yes|bd_20#inc_2016_2021|partner|65+|29148842.984|7661|629650.97794|7661|7661|3804.8352675|82.189136919
primary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|65+|38552365.946|11889|1011568.6135|11889|11889|3242.6920637|85.084415301
primary_sector|after_index|no|bd_20#prev_2021|father|0-24|1041090.011|609|34168.50372|609|609|1709.5074073|56.105917438
primary_sector|after_index|no|bd_20#prev_2021|mother|0-24|1547538.8261|612|-80893.92704|612|612|2528.6582125|-132.1796193
primary_sector|after_index|no|bd_20#prev_2021|child|25-64|4793889.8431|2549.7671233|594919.24701|2549.7671233|2554|1880.1285024|233.32297353
primary_sector|after_index|no|bd_20#prev_2021|parent|25-64|7284261.336|1830.6109589|443648.46683|1830.6109589|1874|3979.1422096|242.34994589
primary_sector|after_index|no|bd_20#prev_2021|partner|25-64|23647814.423|9288.6493151|1725448.7649|9288.6493151|9308|2545.8830042|185.75884462
primary_sector|after_index|no|bd_20#prev_2021|pooled|25-64|40736363.001|15671.476712|2982915.5865|15671.476712|15744|2599.3953058|190.34042811
primary_sector|after_index|no|bd_20#prev_2021|sibling|25-64|5010397.3984|2002.4493151|218899.10781|2002.4493151|2008|2502.1344414|109.31567963
primary_sector|after_index|no|bd_20#prev_2021|child|65+|23179237.189|9477.490411|1842192.1517|9477.490411|9504|2445.7146548|194.37552262
primary_sector|after_index|no|bd_20#prev_2021|partner|65+|54804400.843|13648.564384|3623563.3637|13648.564384|13814|4015.3967335|265.49044001
primary_sector|after_index|no|bd_20#prev_2021|pooled|65+|77983638.032|23126.054795|5465755.5155|23126.054795|23318|3372.1116172|236.34621487
primary_sector|after_index|yes|bd_20#prev_2021|father|0-24|977204.19988|587|-37603.45018|587|587|1664.7431003|-64.06039213
primary_sector|after_index|yes|bd_20#prev_2021|mother|0-24|1457063.9032|592|29981.02482|592|592|2461.2565932|50.643623007
primary_sector|after_index|yes|bd_20#prev_2021|child|25-64|4422003.0971|2365.7671233|263897.88742|2365.7671233|2370|1869.1624605|111.54854796
primary_sector|after_index|yes|bd_20#prev_2021|parent|25-64|6297383.453|1619.4986301|316658.07192|1619.4986301|1655|3888.4771718|195.52845926
primary_sector|after_index|yes|bd_20#prev_2021|partner|25-64|22553133.509|8909.8821918|1952663.4332|8909.8821918|8927|2531.2493503|219.15704284
primary_sector|after_index|yes|bd_20#prev_2021|pooled|25-64|36376452.657|14132.70411|2446712.4798|14132.70411|14194|2573.9202049|173.12415663
primary_sector|after_index|yes|bd_20#prev_2021|sibling|25-64|3103932.5976|1237.5561644|-86506.91273|1237.5561644|1242|2508.11453|-69.90140344
primary_sector|after_index|yes|bd_20#prev_2021|child|65+|21873703.748|8931.6356164|1762254.4122|8931.6356164|8956|2449.0143449|197.30478132
primary_sector|after_index|yes|bd_20#prev_2021|partner|65+|53109236.558|13195.750685|3845290.3828|13195.750685|13352|4024.7226419|291.40368552
primary_sector|after_index|yes|bd_20#prev_2021|pooled|65+|74982940.306|22127.386301|5607544.795|22127.386301|22308|3388.6939598|253.42101948
primary_sector|before_index|no|bd_20#prev_2021|father|0-24|981648.44381|609|19106.69879|609|609|1611.9022066|31.373889639
primary_sector|before_index|no|bd_20#prev_2021|mother|0-24|1605636.9479|612|105572.81397|612|612|2623.5897841|172.50459799
primary_sector|before_index|no|bd_20#prev_2021|child|25-64|4697875.2549|2554|640578.15273|2554|2554|1839.4186589|250.81368549
primary_sector|before_index|no|bd_20#prev_2021|parent|25-64|7190256.9706|1874|509656.00017|1874|1874|3836.8500377|271.9615796
primary_sector|before_index|no|bd_20#prev_2021|partner|25-64|22409749.488|9308|1707980.6953|9308|9308|2407.5794465|183.49599219
primary_sector|before_index|no|bd_20#prev_2021|pooled|25-64|39108956.466|15744|3010563.0291|15744|15744|2484.0546536|191.21970459
primary_sector|before_index|no|bd_20#prev_2021|sibling|25-64|4811074.753|2008|152348.18087|2008|2008|2395.9535623|75.870608003
primary_sector|before_index|no|bd_20#prev_2021|child|65+|21960825.931|9504|1766434.9083|9504|9504|2310.6929641|185.86225887
primary_sector|before_index|no|bd_20#prev_2021|partner|65+|53883484.282|13814|3271789.735|13814|13814|3900.6431361|236.8459342
primary_sector|before_index|no|bd_20#prev_2021|pooled|65+|75844310.213|23318|5038224.6433|23318|23318|3252.6078657|216.06589945
primary_sector|before_index|yes|bd_20#prev_2021|father|0-24|929372.44483|587|14993.44342|587|587|1583.257998|25.542493049
primary_sector|before_index|yes|bd_20#prev_2021|mother|0-24|1526497.6036|592|129967.98395|592|592|2578.5432492|219.54051343
primary_sector|before_index|yes|bd_20#prev_2021|child|25-64|4351093.2816|2370|502135.95187|2370|2370|1835.9043382|211.87170965
primary_sector|before_index|yes|bd_20#prev_2021|parent|25-64|6289682.8673|1655|294283.81628|1655|1655|3800.4126086|177.81499473
primary_sector|before_index|yes|bd_20#prev_2021|partner|25-64|21357733.608|8927|1956444.4241|8927|8927|2392.4872419|219.16034772
primary_sector|before_index|yes|bd_20#prev_2021|pooled|25-64|35023691.894|14194|2831364.8324|14194|14194|2467.4997812|199.47617531
primary_sector|before_index|yes|bd_20#prev_2021|sibling|25-64|3025182.1363|1242|78500.64009|1242|1242|2435.7344093|63.205024227
primary_sector|before_index|yes|bd_20#prev_2021|child|65+|20623804.664|8956|1593451.5816|8956|8956|2302.7919455|177.92000688
primary_sector|before_index|yes|bd_20#prev_2021|partner|65+|52227368.594|13352|3025467.6093|13352|13352|3911.5764375|226.59284072
primary_sector|before_index|yes|bd_20#prev_2021|pooled|65+|72851173.258|22308|4618919.1909|22308|22308|3265.6972054|207.05214232
primary_sector|after_index|no|bd_21#inc_2016_2021|father|0-24|15084505.507|7916.0926641|1354677.275|7916.0926641|7945|1905.5493849|171.12953732
primary_sector|after_index|no|bd_21#inc_2016_2021|mother|0-24|25079044.038|8606.7787334|3239946.0948|8606.7787334|8627|2913.8711258|376.44119771
primary_sector|after_index|no|bd_21#inc_2016_2021|child|25-64|2139944.8356|1320.4880904|295164.0524|1320.4880904|1331|1620.5710987|223.52647823
primary_sector|after_index|no|bd_21#inc_2016_2021|parent|25-64|9763596.9629|3022.2116176|257760.23803|3022.2116176|3050|3230.6132721|85.28861332
primary_sector|after_index|no|bd_21#inc_2016_2021|partner|25-64|5754688.8948|2440.2840931|996187.56196|2440.2840931|2456|2358.2044857|408.22606055
primary_sector|after_index|no|bd_21#inc_2016_2021|pooled|25-64|21937739.154|8795.4190957|1816584.8225|8795.4190957|8853|2494.22329|206.53760812
primary_sector|after_index|no|bd_21#inc_2016_2021|sibling|25-64|4279508.461|2012.4352946|267472.97009|2012.4352946|2016|2126.5322033|132.91009694
primary_sector|after_index|no|bd_21#inc_2016_2021|child|65+|2446755.2221|1006.702852|182541.18497|1006.702852|1008|2430.4641804|181.32578506
primary_sector|after_index|no|bd_21#inc_2016_2021|partner|65+|1978476.2498|499.79986526|10029.934337|499.79986526|512|3958.5369812|20.067901242
primary_sector|after_index|no|bd_21#inc_2016_2021|pooled|65+|4425231.472|1506.5027173|192571.1193|1506.5027173|1520|2937.4201727|127.82659938
primary_sector|after_index|yes|bd_21#inc_2016_2021|father|0-24|14371051.957|7588.8395239|1178034.3578|7588.8395239|7614|1893.7087695|155.23247712
primary_sector|after_index|yes|bd_21#inc_2016_2021|mother|0-24|24075228.132|8243.1650348|3593378.8113|8243.1650348|8263|2920.6291552|435.92222115
primary_sector|after_index|yes|bd_21#inc_2016_2021|child|25-64|1989714.2597|1224.5815031|101929.80458|1224.5815031|1234|1624.8116231|83.236439814
primary_sector|after_index|yes|bd_21#inc_2016_2021|parent|25-64|8827176.0396|2769.264653|574987.91289|2769.264653|2792|3187.5523453|207.63198355
primary_sector|after_index|yes|bd_21#inc_2016_2021|partner|25-64|5354614.3031|2279.6838536|888963.20844|2279.6838536|2291|2348.8407372|389.95021483
primary_sector|after_index|yes|bd_21#inc_2016_2021|pooled|25-64|17950215.007|7133.8980013|1699325.6581|7133.8980013|7179|2516.1861024|238.20436707
primary_sector|after_index|yes|bd_21#inc_2016_2021|sibling|25-64|1778710.4046|860.36799162|133444.73221|860.36799162|862|2067.3832847|155.10192558
primary_sector|after_index|yes|bd_21#inc_2016_2021|child|65+|2264496.4298|935.70285201|275359.96296|935.70285201|937|2420.1020922|294.2814189
primary_sector|after_index|yes|bd_21#inc_2016_2021|partner|65+|1880490.9211|473.5204132|5683.7274857|473.5204132|485|3971.2985305|12.003130862
primary_sector|after_index|yes|bd_21#inc_2016_2021|pooled|65+|4144987.351|1409.2232652|281043.69045|1409.2232652|1422|2941.3276471|199.43162832
primary_sector|before_index|no|bd_21#inc_2016_2021|father|0-24|14501091.879|7945|1065692.9196|7945|7945|1825.1846292|134.13378471
primary_sector|before_index|no|bd_21#inc_2016_2021|mother|0-24|24450531.164|8627|2437712.7951|8627|8627|2834.1869901|282.56784457
primary_sector|before_index|no|bd_21#inc_2016_2021|child|25-64|2057598.3666|1331|160735.35315|1331|1331|1545.9041072|120.76284985
primary_sector|before_index|no|bd_21#inc_2016_2021|parent|25-64|9876094.9181|3050|474296.05688|3050|3050|3238.0639076|155.5069039
primary_sector|before_index|no|bd_21#inc_2016_2021|partner|25-64|5496685.4552|2456|680112.64073|2456|2456|2238.0641104|276.91882766
primary_sector|before_index|no|bd_21#inc_2016_2021|pooled|25-64|21530790.662|8853|1416049.2363|8853|8853|2432.0332839|159.95134263
primary_sector|before_index|no|bd_21#inc_2016_2021|sibling|25-64|4100411.9224|2016|100905.18555|2016|2016|2033.9344853|50.052175372
primary_sector|before_index|no|bd_21#inc_2016_2021|child|65+|2315569.218|1008|127039.55431|1008|1008|2297.1916845|126.03130388
primary_sector|before_index|no|bd_21#inc_2016_2021|partner|65+|1878350.7366|512|-98490.81689|512|512|3668.6537824|-192.3648767
primary_sector|before_index|no|bd_21#inc_2016_2021|pooled|65+|4193919.9546|1520|28548.73742|1520|1520|2759.1578649|18.782064092
primary_sector|before_index|yes|bd_21#inc_2016_2021|father|0-24|13786780.796|7614|950740.65107|7614|7614|1810.7145779|124.86743513
primary_sector|before_index|yes|bd_21#inc_2016_2021|mother|0-24|23419951.528|8263|2819506.6617|8263|8263|2834.3158088|341.22070213
primary_sector|before_index|yes|bd_21#inc_2016_2021|child|25-64|1907100.1404|1234|120380.67948|1234|1234|1545.4620262|97.553224862
primary_sector|before_index|yes|bd_21#inc_2016_2021|parent|25-64|8913187.6966|2792|794834.31031|2792|2792|3192.4024701|284.6827759
primary_sector|before_index|yes|bd_21#inc_2016_2021|partner|25-64|5118113.6699|2291|665158.00542|2291|2291|2234.0085857|290.33522716
primary_sector|before_index|yes|bd_21#inc_2016_2021|pooled|25-64|17549500.558|7179|1552212.3781|7179|7179|2444.5606015|216.21568159
primary_sector|before_index|yes|bd_21#inc_2016_2021|sibling|25-64|1611099.0515|862|-28160.61711|862|862|1869.0244218|-32.66892936
primary_sector|before_index|yes|bd_21#inc_2016_2021|child|65+|2162787.9307|937|137342.69385|937|937|2308.2048353|146.57704787
primary_sector|before_index|yes|bd_21#inc_2016_2021|partner|65+|1775487.6078|485|-120714.7497|485|485|3660.7991913|-248.8963912
primary_sector|before_index|yes|bd_21#inc_2016_2021|pooled|65+|3938275.5385|1422|16627.94411|1422|1422|2769.5327275|11.693350288
primary_sector|after_index|no|bd_21#prev_2021|father|0-24|14006361.078|6936.5643836|1460824.2406|6936.5643836|6963|2019.2072478|210.59766187
primary_sector|after_index|no|bd_21#prev_2021|mother|0-24|23052065.827|7558.0767123|3329714.4645|7558.0767123|7571|3049.9909838|440.55049866
primary_sector|after_index|no|bd_21#prev_2021|child|25-64|9394239.8182|5747.1452055|883977.1903|5747.1452055|5767|1634.5923902|153.8115288
primary_sector|after_index|no|bd_21#prev_2021|parent|25-64|54696760.015|15588.071233|3525205.5419|15588.071233|15790|3508.8856856|226.14764131
primary_sector|after_index|no|bd_21#prev_2021|partner|25-64|24716606.897|11076.857534|2786295.6894|11076.857534|11097|2231.373548|251.54207146
primary_sector|after_index|no|bd_21#prev_2021|pooled|25-64|114298954.6|43404.608219|8727459.0014|43404.608219|43684|2633.3368573|201.0721755
primary_sector|after_index|no|bd_21#prev_2021|sibling|25-64|25491347.871|10992.534247|1531980.5799|10992.534247|11030|2318.9691566|139.36554988
primary_sector|after_index|no|bd_21#prev_2021|child|65+|8224498.7591|3647.3972603|644388.46776|3647.3972603|3657|2254.8952505|176.67076597
primary_sector|after_index|no|bd_21#prev_2021|partner|65+|6504091.5353|1748.7506849|212122.31633|1748.7506849|1780|3719.2789065|121.2993471
primary_sector|after_index|no|bd_21#prev_2021|pooled|65+|14728590.294|5396.1479452|856510.78408|5396.1479452|5437|2729.4637664|158.72633456
primary_sector|after_index|yes|bd_21#prev_2021|father|0-24|13334841.734|6653.2191781|1416207.5376|6653.2191781|6678|2004.269118|212.8604965
primary_sector|after_index|yes|bd_21#prev_2021|mother|0-24|22110662.089|7253.260274|2747088.1598|7253.260274|7265|3048.375662|378.7383957
primary_sector|after_index|yes|bd_21#prev_2021|child|25-64|8563212.2862|5313.3452055|548686.16365|5313.3452055|5331|1611.642375|103.26567208
primary_sector|after_index|yes|bd_21#prev_2021|parent|25-64|48233461.917|13930.843836|3130362.9529|13930.843836|14085|3462.3503419|224.70734651
primary_sector|after_index|yes|bd_21#prev_2021|partner|25-64|23210847.965|10427.780822|2618291.1882|10427.780822|10443|2225.8664966|251.08805343
primary_sector|after_index|yes|bd_21#prev_2021|pooled|25-64|91923535.709|34764.419178|6834702.861|34764.419178|34974|2644.1844243|196.60051923
primary_sector|after_index|yes|bd_21#prev_2021|sibling|25-64|11916013.541|5092.4493151|537362.55623|5092.4493151|5115|2339.9375828|105.52143438
primary_sector|after_index|yes|bd_21#prev_2021|child|65+|7650750.1514|3417.0575342|317176.41934|3417.0575342|3426|2238.9878059|92.821503927
primary_sector|after_index|yes|bd_21#prev_2021|partner|65+|6230559.2344|1656.7260274|284882.5869|1656.7260274|1684|3760.7661927|171.95515866
primary_sector|after_index|yes|bd_21#prev_2021|pooled|65+|13881309.386|5073.7835616|602059.00623|5073.7835616|5110|2735.889148|118.66075857
primary_sector|before_index|no|bd_21#prev_2021|father|0-24|13316531.521|6963|1340513.5907|6963|6963|1912.4704181|192.51954484
primary_sector|before_index|no|bd_21#prev_2021|mother|0-24|22256336.059|7571|3303687.1806|7571|7571|2939.6824804|436.36074239
primary_sector|before_index|no|bd_21#prev_2021|child|25-64|9299363.9291|5767|865276.52946|5767|5767|1612.5132528|150.03928029
primary_sector|before_index|no|bd_21#prev_2021|parent|25-64|52172724.391|15790|1596419.6125|15790|15790|3304.162406|101.10320535
primary_sector|before_index|no|bd_21#prev_2021|partner|25-64|24151978.061|11097|3468566.1835|11097|11097|2176.4421069|312.56791777
primary_sector|before_index|no|bd_21#prev_2021|pooled|25-64|110025012.47|43684|7623393.98|43684|43684|2518.6570018|174.51226948
primary_sector|before_index|no|bd_21#prev_2021|sibling|25-64|24400946.088|11030|1693131.6546|11030|11030|2212.2344595|153.50241656
primary_sector|before_index|no|bd_21#prev_2021|child|65+|7824693.5654|3657|597531.70786|3657|3657|2139.6482268|163.39395894
primary_sector|before_index|no|bd_21#prev_2021|partner|65+|6279737.9644|1780|83338.13054|1780|1780|3527.9426766|46.819174461
primary_sector|before_index|no|bd_21#prev_2021|pooled|65+|14104431.53|5437|680869.8384|5437|5437|2594.1569854|125.22895685
primary_sector|before_index|yes|bd_21#prev_2021|father|0-24|12615950.714|6678|1365339.7472|6678|6678|1889.1809994|204.45339131
primary_sector|before_index|yes|bd_21#prev_2021|mother|0-24|21360921.576|7265|3261845.9429|7265|7265|2940.2507331|448.98085931
primary_sector|before_index|yes|bd_21#prev_2021|child|25-64|8575928.6179|5331|804030.90123|5331|5331|1608.6904179|150.82177851
primary_sector|before_index|yes|bd_21#prev_2021|parent|25-64|45884798.793|14085|1917379.0506|14085|14085|3257.7066946|136.12914807
primary_sector|before_index|yes|bd_21#prev_2021|partner|25-64|22526006.991|10443|2910926.2769|10443|10443|2157.0436647|278.7442571
primary_sector|before_index|yes|bd_21#prev_2021|pooled|25-64|88234938.287|34974|6203736.6018|34974|34974|2522.8723705|177.38138622
primary_sector|before_index|yes|bd_21#prev_2021|sibling|25-64|11248203.885|5115|571400.37311|5115|5115|2199.0623431|111.71072788
primary_sector|before_index|yes|bd_21#prev_2021|child|65+|7262810.441|3426|447166.28714|3426|3426|2119.9096442|130.52139146
primary_sector|before_index|yes|bd_21#prev_2021|partner|65+|5999731.132|1684|-977.4952|1684|1684|3562.7857078|-0.580460333
primary_sector|before_index|yes|bd_21#prev_2021|pooled|65+|13262541.573|5110|446188.79194|5110|5110|2595.4093098|87.316789029
primary_sector|after_index|no|bd_22#inc_2016_2021|father|0-24|61627465.891|37297.597208|5560493.3432|37297.597208|37378|1652.3173208|149.08449229
primary_sector|after_index|no|bd_22#inc_2016_2021|mother|0-24|103731896.74|37800.007059|17065996.368|37800.007059|37852|2744.2295601|451.48130108
primary_sector|after_index|no|bd_22#inc_2016_2021|child|25-64|49352636.158|31143.098765|6322769.6403|31143.098765|31276|1584.7053798|203.02313806
primary_sector|after_index|no|bd_22#inc_2016_2021|parent|25-64|74712399.481|23024.984655|5292282.9249|23024.984655|23310|3244.8403594|229.84957447
primary_sector|after_index|no|bd_22#inc_2016_2021|partner|25-64|170281300.24|77315.960199|21999123.031|77315.960199|77655|2202.4081419|284.5353401
primary_sector|after_index|no|bd_22#inc_2016_2021|pooled|25-64|336736850|151557.13495|36851509.62|151557.13495|152392|2221.8475567|243.15258818
primary_sector|after_index|no|bd_22#inc_2016_2021|sibling|25-64|42390514.118|20073.091332|3237334.0245|20073.091332|20151|2111.8079631|161.27730259
primary_sector|after_index|no|bd_22#inc_2016_2021|child|65+|85922948.663|40535.686227|5971940.6314|40535.686227|40617|2119.6865444|147.32550963
primary_sector|after_index|no|bd_22#inc_2016_2021|partner|65+|122329416.43|32705.144943|9895432.6181|32705.144943|33608|3740.3722454|302.5650134
primary_sector|after_index|no|bd_22#inc_2016_2021|pooled|65+|208252365.09|73240.83117|15867373.25|73240.83117|74225|2843.3916132|216.64654805
primary_sector|after_index|yes|bd_22#inc_2016_2021|father|0-24|58778348.028|35964.095179|5662662.9578|35964.095179|36037|1634.3619305|157.45323022
primary_sector|after_index|yes|bd_22#inc_2016_2021|mother|0-24|100194693.46|36527.211019|16437152.9|36527.211019|36576|2743.0151569|449.99747973
primary_sector|after_index|yes|bd_22#inc_2016_2021|child|25-64|46948834.605|29769.99598|5775373.8552|29769.99598|29896|1577.0520976|193.99981979
primary_sector|after_index|yes|bd_22#inc_2016_2021|parent|25-64|64770000.888|20332.248447|4958290.0073|20332.248447|20546|3185.5798466|243.86333958
primary_sector|after_index|yes|bd_22#inc_2016_2021|partner|25-64|163458550.51|74447.04653|19863523.773|74447.04653|74762|2195.6351276|266.8141276
primary_sector|after_index|yes|bd_22#inc_2016_2021|pooled|25-64|300583437.88|136703.99498|32510688.269|136703.99498|137406|2198.7904445|237.81812868
primary_sector|after_index|yes|bd_22#inc_2016_2021|sibling|25-64|25406051.882|12154.70402|1913500.6336|12154.70402|12202|2090.2238212|157.42881361
