cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
primary_sector|after_index|yes|bd_17#inc_2016_2021|father|0-24|184881.55852|106|48602.72915|106|1744.1656464|458.51631274
primary_sector|after_index|yes|bd_17#inc_2016_2021|mother|0-24|291027.54082|112|-6151.11942|112|2598.4601859|-54.92070911
primary_sector|after_index|yes|bd_17#inc_2016_2021|child|25-64|290252.72644|145|97810.51712|145|2001.742941|674.55529048
primary_sector|after_index|yes|bd_17#inc_2016_2021|parent|25-64|280592.11847|79|-26394.91795|79|3551.798968|-334.1128854
primary_sector|after_index|yes|bd_17#inc_2016_2021|partner|25-64|1389271.5989|546|93474.38258|546|2544.4534778|171.19850289
primary_sector|after_index|yes|bd_17#inc_2016_2021|pooled|25-64|2140931.9428|849|136280.30019|849|2521.7101799|160.51861035
primary_sector|after_index|yes|bd_17#inc_2016_2021|sibling|25-64|180815.49898|79|-28609.68156|79|2288.8037846|-362.1478678
primary_sector|after_index|yes|bd_17#inc_2016_2021|child|65+|1094401.2838|508|90782.76652|508|2154.3332358|178.70623331
primary_sector|after_index|yes|bd_17#inc_2016_2021|partner|65+|2687970.8267|781|-278244.0468|781|3441.7040035|-356.2663852
primary_sector|after_index|yes|bd_17#inc_2016_2021|pooled|65+|3782372.1105|1289|-187461.2803|1289|2934.3460904|-145.4315596
primary_sector|before_index|no|bd_17#inc_2016_2021|father|0-24|190915.85763|109|14357.23003|109|1751.5216296|131.7177067
primary_sector|before_index|no|bd_17#inc_2016_2021|mother|0-24|317610.41125|114|36358.81988|114|2786.056239|318.93701649
primary_sector|before_index|no|bd_17#inc_2016_2021|child|25-64|232509.62744|155|11689.5347|155|1500.0621125|75.416352903
primary_sector|before_index|no|bd_17#inc_2016_2021|parent|25-64|327853.84829|87|57626.31662|87|3768.4350378|662.3714554
primary_sector|before_index|no|bd_17#inc_2016_2021|partner|25-64|1418287.0633|567|102047.34957|567|2501.3881187|179.97768884
primary_sector|before_index|no|bd_17#inc_2016_2021|pooled|25-64|2259563.9193|927|177279.49802|927|2437.5015311|191.24001944
primary_sector|before_index|no|bd_17#inc_2016_2021|sibling|25-64|280913.3803|118|5916.29713|118|2380.6218669|50.138111271
primary_sector|before_index|no|bd_17#inc_2016_2021|child|65+|1184909.7749|535|10837.41846|535|2214.7846259|20.256856935
primary_sector|before_index|no|bd_17#inc_2016_2021|partner|65+|2768914.5916|810|-118162.1864|810|3418.413076|-145.8792424
primary_sector|before_index|no|bd_17#inc_2016_2021|pooled|65+|3953824.3664|1345|-107324.7679|1345|2939.6463691|-79.79536648
primary_sector|before_index|yes|bd_17#inc_2016_2021|father|0-24|175056.80718|106|49542.68948|106|1651.479313|467.38386302
primary_sector|before_index|yes|bd_17#inc_2016_2021|mother|0-24|313525.19575|112|47122.61738|112|2799.3321049|420.73765518
primary_sector|before_index|yes|bd_17#inc_2016_2021|child|25-64|209163.43952|145|26099.15506|145|1442.5064794|179.99417283
primary_sector|before_index|yes|bd_17#inc_2016_2021|parent|25-64|291417.17304|79|35301.93897|79|3688.8249752|446.85998696
primary_sector|before_index|yes|bd_17#inc_2016_2021|partner|25-64|1369574.8104|546|138375.95711|546|2508.3787736|253.43581888
primary_sector|before_index|yes|bd_17#inc_2016_2021|pooled|25-64|2049914.6035|849|200357.25473|849|2414.5048333|235.99205504
primary_sector|before_index|yes|bd_17#inc_2016_2021|sibling|25-64|179759.18059|79|580.20359|79|2275.4326657|7.3443492405
primary_sector|before_index|yes|bd_17#inc_2016_2021|child|65+|1105056.5997|508|12944.41748|508|2175.308267|25.481136772
primary_sector|before_index|yes|bd_17#inc_2016_2021|partner|65+|2656078.7039|781|-309617.8564|781|3400.8690191|-396.4377162
primary_sector|before_index|yes|bd_17#inc_2016_2021|pooled|65+|3761135.3036|1289|-296673.4389|1289|2917.8706777|-230.1578269
primary_sector|after_index|no|bd_17#prev_2021|father|0-24|661642.63118|314|198546.08454|314|2107.1421375|632.31237115
primary_sector|after_index|no|bd_17#prev_2021|mother|0-24|976770.55582|324|195668.36518|324|3014.7239377|603.91470735
primary_sector|after_index|no|bd_17#prev_2021|child|25-64|522266.34072|278.33879781|56057.718562|278.33879781|1876.3691761|201.40102279
primary_sector|after_index|no|bd_17#prev_2021|parent|25-64|1123912.7162|315|44967.67526|315|3567.976877|142.75452463
primary_sector|after_index|no|bd_17#prev_2021|partner|25-64|1943522.058|795|116640.32136|795|2444.681834|146.71738536
primary_sector|after_index|no|bd_17#prev_2021|pooled|25-64|4197367.75|1629.3387978|306643.29714|1629.3387978|2576.1172297|188.20106509
primary_sector|after_index|no|bd_17#prev_2021|sibling|25-64|607666.63504|241|88977.58196|241|2521.4383197|369.2015849
primary_sector|after_index|no|bd_17#prev_2021|child|65+|1570977.6737|619|172987.56708|619|2537.9283905|279.46295166
primary_sector|after_index|no|bd_17#prev_2021|partner|65+|3787302.672|971|255793.72098|971|3900.4146983|263.43328628
primary_sector|after_index|no|bd_17#prev_2021|pooled|65+|5358280.3457|1590|428781.28806|1590|3369.9876388|269.67376608
primary_sector|after_index|yes|bd_17#prev_2021|father|0-24|615273.61252|298|136284.50762|298|2064.6765521|457.33056248
primary_sector|after_index|yes|bd_17#prev_2021|mother|0-24|932018.04746|309|217465.32386|309|3016.2396358|703.77127463
primary_sector|after_index|yes|bd_17#prev_2021|child|25-64|486693.18334|262.33879781|43307.637151|262.33879781|1855.2085601|165.08285283
primary_sector|after_index|yes|bd_17#prev_2021|parent|25-64|985537.22772|285|12345.06296|285|3458.0253604|43.316010386
primary_sector|after_index|yes|bd_17#prev_2021|partner|25-64|1903597.0122|776|128601.39416|776|2453.0889332|165.72344608
primary_sector|after_index|yes|bd_17#prev_2021|pooled|25-64|3708762.3398|1466.3387978|223043.72095|1466.3387978|2529.2670053|152.10926785
primary_sector|after_index|yes|bd_17#prev_2021|sibling|25-64|332934.9166|143|38789.62668|143|2328.2162|271.25613063
primary_sector|after_index|yes|bd_17#prev_2021|child|65+|1458143.0479|587|131206.56878|587|2484.0597068|223.5205601
primary_sector|after_index|yes|bd_17#prev_2021|partner|65+|3681847.7192|940|244626.00716|940|3916.8592757|260.24043315
primary_sector|after_index|yes|bd_17#prev_2021|pooled|65+|5139990.7671|1527|375832.57594|1527|3366.0712293|246.12480415
primary_sector|before_index|no|bd_17#prev_2021|father|0-24|522956.59963|314|97390.73483|314|1665.4668778|310.16157589
primary_sector|before_index|no|bd_17#prev_2021|mother|0-24|973524.12575|324|202147.11815|324|3004.7040918|623.91085849
primary_sector|before_index|no|bd_17#prev_2021|child|25-64|512818.4193|278.33879781|22572.761168|278.33879781|1842.4252146|81.098148534
primary_sector|before_index|no|bd_17#prev_2021|parent|25-64|1109016.0684|315|-30795.54196|315|3520.6859313|-97.76362527
primary_sector|before_index|no|bd_17#prev_2021|partner|25-64|1914582.0814|795|233542.48671|795|2408.2793476|293.76413423
primary_sector|before_index|no|bd_17#prev_2021|pooled|25-64|4109064.3593|1629.3387978|280979.17124|1629.3387978|2521.9213861|172.44981315
primary_sector|before_index|no|bd_17#prev_2021|sibling|25-64|572647.79028|241|55659.46532|241|2376.1319099|230.95213826
primary_sector|before_index|no|bd_17#prev_2021|child|65+|1405505.9136|619|137448.04381|619|2270.6072917|222.04853604
primary_sector|before_index|no|bd_17#prev_2021|partner|65+|3729662.9269|971|209883.7705|971|3841.0534778|216.15218383
primary_sector|before_index|no|bd_17#prev_2021|pooled|65+|5135168.8405|1590|347331.81431|1590|3229.6659374|218.44768196
primary_sector|before_index|yes|bd_17#prev_2021|father|0-24|480138.9775|298|65084.51847|298|1611.2046225|218.4044244
primary_sector|before_index|yes|bd_17#prev_2021|mother|0-24|936313.77154|309|160154.81299|309|3030.1416555|518.30036566
primary_sector|before_index|yes|bd_17#prev_2021|child|25-64|479954.58636|262.33879781|75941.501328|262.33879781|1829.5219402|289.47872736
primary_sector|before_index|yes|bd_17#prev_2021|parent|25-64|983915.5662|285|51391.81014|285|3452.33532|180.32214084
primary_sector|before_index|yes|bd_17#prev_2021|partner|25-64|1882905.6829|776|184709.93673|776|2426.4248492|238.02826898
primary_sector|before_index|yes|bd_17#prev_2021|pooled|25-64|3675628.5474|1466.3387978|347229.74303|1466.3387978|2506.6707318|236.80048809
primary_sector|before_index|yes|bd_17#prev_2021|sibling|25-64|328852.71187|143|35186.49483|143|2299.6693138|246.05940441
primary_sector|before_index|yes|bd_17#prev_2021|child|65+|1310050.1749|587|109429.47685|587|2231.7720186|186.421596
primary_sector|before_index|yes|bd_17#prev_2021|partner|65+|3617865.2458|940|192024.48888|940|3848.7928147|204.28137115
primary_sector|before_index|yes|bd_17#prev_2021|pooled|65+|4927915.4207|1527|301453.96573|1527|3227.1875709|197.41582563
primary_sector|after_index|no|bd_18#inc_2016_2021|father|0-24|170090.74857|101|-49840.0846|101|1684.0668175|-493.4661842
primary_sector|after_index|no|bd_18#inc_2016_2021|mother|0-24|276769.36479|103|27016.4639|103|2687.0812116|262.29576602
primary_sector|after_index|no|bd_18#inc_2016_2021|child|25-64|715693.68737|362.97808219|132029.46184|362.97808219|1971.7270063|363.73948818
primary_sector|after_index|no|bd_18#inc_2016_2021|parent|25-64|1135117.0432|299|-11498.76758|299|3796.3780709|-38.45741666
primary_sector|after_index|no|bd_18#inc_2016_2021|partner|25-64|5234734.5278|2036|318762.60185|2036|2571.0876855|156.56316397
primary_sector|after_index|no|bd_18#inc_2016_2021|pooled|25-64|7781624.1971|2978.9780822|451571.37572|2978.9780822|2612.1790703|151.58600139
primary_sector|after_index|no|bd_18#inc_2016_2021|sibling|25-64|696078.93881|281|12278.07961|281|2477.1492484|43.694233488
primary_sector|after_index|no|bd_18#inc_2016_2021|child|65+|6793285.6093|3027|166124.95758|3027|2244.2304623|54.881056353
primary_sector|after_index|no|bd_18#inc_2016_2021|partner|65+|25864356.12|6595|1179930.3474|6595|3921.8129068|178.91286541
primary_sector|after_index|no|bd_18#inc_2016_2021|pooled|65+|32657641.73|9622|1346055.305|9622|3394.0596269|139.89350498
primary_sector|after_index|yes|bd_18#inc_2016_2021|father|0-24|154010.07044|96|16917.33291|96|1604.2715671|176.22221781
primary_sector|after_index|yes|bd_18#inc_2016_2021|mother|0-24|267184.07716|98|62332.72056|98|2726.3681343|636.04816898
primary_sector|after_index|yes|bd_18#inc_2016_2021|child|25-64|658379.9752|338.97808219|70124.494625|338.97808219|1942.2493954|206.87029135
primary_sector|after_index|yes|bd_18#inc_2016_2021|parent|25-64|940784.29861|257|95825.96355|257|3660.6392942|372.8636714
primary_sector|after_index|yes|bd_18#inc_2016_2021|partner|25-64|5070891.7492|1969|584186.58299|1969|2575.3640169|296.69201777
primary_sector|after_index|yes|bd_18#inc_2016_2021|pooled|25-64|7094310.4724|2725.9780822|805504.07312|2725.9780822|2602.48258|295.49176436
primary_sector|after_index|yes|bd_18#inc_2016_2021|sibling|25-64|424254.44936|161|55367.03195|161|2635.1208035|343.89460839
primary_sector|after_index|yes|bd_18#inc_2016_2021|child|65+|6457154.4554|2880|-14591.16778|2880|2242.0675192|-5.066377701
primary_sector|after_index|yes|bd_18#inc_2016_2021|partner|65+|25135053.778|6409|1165059.1439|6409|3921.8370695|181.78485628
primary_sector|after_index|yes|bd_18#inc_2016_2021|pooled|65+|31592208.234|9289|1150467.9761|9289|3401.0343669|123.85272646
primary_sector|before_index|no|bd_18#inc_2016_2021|father|0-24|178517.64454|101|-3315.34917|101|1767.5014311|-32.82523931
primary_sector|before_index|no|bd_18#inc_2016_2021|mother|0-24|234942.31996|103|4928.84313|103|2280.9933977|47.852845922
primary_sector|before_index|no|bd_18#inc_2016_2021|child|25-64|638848.34274|362.97808219|81957.110688|362.97808219|1760.0190592|225.79079759
primary_sector|before_index|no|bd_18#inc_2016_2021|parent|25-64|1085174.3833|299|12073.95446|299|3629.3457635|40.381118595
primary_sector|before_index|no|bd_18#inc_2016_2021|partner|25-64|5014015.8447|2036|160317.85047|2036|2462.679688|78.741576852
primary_sector|before_index|no|bd_18#inc_2016_2021|pooled|25-64|7413082.2145|2978.9780822|246486.26304|2978.9780822|2488.4648393|82.741885384
primary_sector|before_index|no|bd_18#inc_2016_2021|sibling|25-64|675043.64376|281|-7862.65258|281|2402.2905472|-27.98097004
primary_sector|before_index|no|bd_18#inc_2016_2021|child|65+|6683078.0383|3027|-10980.15632|3027|2207.8222789|-3.627405458
primary_sector|before_index|no|bd_18#inc_2016_2021|partner|65+|25126823.291|6595|507030.25246|6595|3809.980787|76.881008713
primary_sector|before_index|no|bd_18#inc_2016_2021|pooled|65+|31809901.329|9622|496050.09614|9622|3305.955241|51.553741025
primary_sector|before_index|yes|bd_18#inc_2016_2021|father|0-24|163288.79599|96|11397.30345|96|1700.9249582|118.72191094
primary_sector|before_index|yes|bd_18#inc_2016_2021|mother|0-24|229870.57999|98|36003.71674|98|2345.6181632|367.38486469
primary_sector|before_index|yes|bd_18#inc_2016_2021|child|25-64|580802.20748|338.97808219|-41036.81663|338.97808219|1713.3916262|-121.0603835
primary_sector|before_index|yes|bd_18#inc_2016_2021|parent|25-64|887907.75589|257|79242.13814|257|3454.8939918|308.33516786
primary_sector|before_index|yes|bd_18#inc_2016_2021|partner|25-64|4821333.4457|1969|453813.39013|1969|2448.6203381|230.47912145
primary_sector|before_index|yes|bd_18#inc_2016_2021|pooled|25-64|6693617.4365|2725.9780822|512943.52771|2725.9780822|2455.4920233|188.16861774
primary_sector|before_index|yes|bd_18#inc_2016_2021|sibling|25-64|403574.02752|161|20924.81607|161|2506.6709784|129.96780168
primary_sector|before_index|yes|bd_18#inc_2016_2021|child|65+|6359627.1944|2880|65121.22208|2880|2208.203887|22.611535444
primary_sector|before_index|yes|bd_18#inc_2016_2021|partner|65+|24391846.034|6409|378695.21273|6409|3805.8739326|59.088034441
primary_sector|before_index|yes|bd_18#inc_2016_2021|pooled|65+|30751473.229|9289|443816.43481|9289|3310.5257001|47.778709744
primary_sector|after_index|no|bd_18#prev_2021|father|0-24|314313.60068|174|-3591.6321|174|1806.4000039|-20.64156379
primary_sector|after_index|no|bd_18#prev_2021|mother|0-24|481711.24204|180|29605.86202|180|2676.1735669|164.47701122
primary_sector|after_index|no|bd_18#prev_2021|child|25-64|1640835.1939|797.51912568|283898.3831|797.51912568|2057.4242561|355.97689631
primary_sector|after_index|no|bd_18#prev_2021|parent|25-64|2247332.2037|576|104508.21846|576|3901.6184093|181.43787927
primary_sector|after_index|no|bd_18#prev_2021|partner|25-64|8188377.2019|3301|585125.97128|3301|2480.5747355|177.25718609
primary_sector|after_index|no|bd_18#prev_2021|pooled|25-64|13427522.394|5225.5191257|1033924.9563|5225.5191257|2569.6054441|197.86071612
primary_sector|after_index|no|bd_18#prev_2021|sibling|25-64|1350977.7941|551|60392.38344|551|2451.865325|109.60505162
primary_sector|after_index|no|bd_18#prev_2021|child|65+|14319129.89|6018|593850.71322|6018|2379.3834979|98.679081625
primary_sector|after_index|no|bd_18#prev_2021|partner|65+|35272693.907|8929|1589409.2014|8929|3950.3521007|178.0052863
primary_sector|after_index|no|bd_18#prev_2021|pooled|65+|49591823.798|14947|2183259.9146|14947|3317.8446376|146.06676354
primary_sector|after_index|yes|bd_18#prev_2021|father|0-24|297885.88372|164|51497.71482|164|1816.3773398|314.01045622
primary_sector|after_index|yes|bd_18#prev_2021|mother|0-24|446706.34596|170|48624.40914|170|2627.684388|286.02593612
primary_sector|after_index|yes|bd_18#prev_2021|child|25-64|1488735.3674|725.51912568|274820.1066|725.51912568|2051.9588178|378.79098824
primary_sector|after_index|yes|bd_18#prev_2021|parent|25-64|1891877.5884|497|161983.15942|497|3806.5947452|325.92184994
primary_sector|after_index|yes|bd_18#prev_2021|partner|25-64|7868341.2651|3191|252653.38766|3191|2465.7916845|79.176868587
primary_sector|after_index|yes|bd_18#prev_2021|pooled|25-64|11995453.16|4722.5191257|659760.31122|4722.5191257|2540.0539079|139.70516448
primary_sector|after_index|yes|bd_18#prev_2021|sibling|25-64|746498.93944|309|-29696.34246|309|2415.8541729|-96.10466816
primary_sector|after_index|yes|bd_18#prev_2021|child|65+|13608299.003|5737|255554.27884|5737|2372.0235319|44.54493269
primary_sector|after_index|yes|bd_18#prev_2021|partner|65+|34226425.546|8668|1475552.8087|8668|3948.5954714|170.22990409
primary_sector|after_index|yes|bd_18#prev_2021|pooled|65+|47834724.549|14405|1731107.0875|14405|3320.7028496|120.17404287
primary_sector|before_index|no|bd_18#prev_2021|father|0-24|272803.35926|174|-39325.29837|174|1567.835398|-226.0074619
primary_sector|before_index|no|bd_18#prev_2021|mother|0-24|428750.49973|180|-16630.74788|180|2381.9472207|-92.39304378
primary_sector|before_index|no|bd_18#prev_2021|child|25-64|1541216.6818|797.51912568|183569.50745|797.51912568|1932.513757|230.17568048
primary_sector|before_index|no|bd_18#prev_2021|parent|25-64|2121902.1486|576|123639.81332|576|3683.8578968|214.65245368
primary_sector|before_index|no|bd_18#prev_2021|partner|25-64|7874191.4786|3301|807471.01786|3301|2385.3957827|244.61406176
primary_sector|before_index|no|bd_18#prev_2021|pooled|25-64|12851118.287|5225.5191257|1185519.8601|5225.5191257|2459.2998279|226.87121252
primary_sector|before_index|no|bd_18#prev_2021|sibling|25-64|1313807.9775|551|70839.52146|551|2384.4064928|128.5653747
primary_sector|before_index|no|bd_18#prev_2021|child|65+|13657129.726|6018|863991.34543|6018|2269.3801473|143.56785401
primary_sector|before_index|no|bd_18#prev_2021|partner|65+|34990197.132|8929|1322383.2763|8929|3918.7139805|148.09981816
primary_sector|before_index|no|bd_18#prev_2021|pooled|65+|48647326.858|14947|2186374.6217|14947|3254.6549045|146.27514697
primary_sector|before_index|yes|bd_18#prev_2021|father|0-24|258924.03821|164|9920.46549|164|1578.805111|60.490643232
primary_sector|before_index|yes|bd_18#prev_2021|mother|0-24|393416.26983|170|39195.33594|170|2314.2133519|230.56079965
primary_sector|before_index|yes|bd_18#prev_2021|child|25-64|1377666.1838|725.51912568|179997.34642|725.51912568|1898.8695612|248.09455747
primary_sector|before_index|yes|bd_18#prev_2021|parent|25-64|1802536.6941|497|-10150.39902|497|3626.8343945|-20.42333807
primary_sector|before_index|yes|bd_18#prev_2021|partner|25-64|7555926.817|3191|657884.26093|3191|2367.886812|206.16868096
primary_sector|before_index|yes|bd_18#prev_2021|pooled|25-64|11501552.868|4722.5191257|901928.64796|4722.5191257|2435.4698334|190.98464696
primary_sector|before_index|yes|bd_18#prev_2021|sibling|25-64|765423.1732|309|74197.43963|309|2477.0976479|240.12116385
primary_sector|before_index|yes|bd_18#prev_2021|child|65+|12963035.933|5737|290532.67845|5737|2259.5495787|50.641917108
primary_sector|before_index|yes|bd_18#prev_2021|partner|65+|33968228.122|8668|1615111.9866|8668|3918.8080436|186.33040916
primary_sector|before_index|yes|bd_18#prev_2021|pooled|65+|46931264.055|14405|1905644.665|14405|3257.9843148|132.29050087
primary_sector|after_index|no|bd_19#inc_2016_2021|father|0-24|13024440.884|6631|1311476.6158|6631|1964.174466|197.7796133
primary_sector|after_index|no|bd_19#inc_2016_2021|mother|0-24|20661217.205|7010|2886228.7609|7010|2947.391898|411.7302084
primary_sector|after_index|no|bd_19#inc_2016_2021|child|25-64|2019932.8796|1426.380545|135300.60415|1426.380545|1416.124811|94.855895665
primary_sector|after_index|no|bd_19#inc_2016_2021|parent|25-64|9609937.8402|2955|1207085.8061|2955|3252.0940238|408.48927448
primary_sector|after_index|no|bd_19#inc_2016_2021|partner|25-64|6419206.3612|3351|1057051.3551|3351|1915.6091797|315.44355569
primary_sector|after_index|no|bd_19#inc_2016_2021|pooled|25-64|21463865.086|9301.380545|2872899.1034|9301.380545|2307.5999291|308.86803196
primary_sector|after_index|no|bd_19#inc_2016_2021|sibling|25-64|3414788.005|1569|473461.33809|1569|2176.4104557|301.75993505
primary_sector|after_index|no|bd_19#inc_2016_2021|child|65+|336362.39546|137|35085.71978|137|2455.1999669|256.10014438
primary_sector|after_index|no|bd_19#inc_2016_2021|partner|65+|327070.2513|85|42196.9923|85|3847.8853094|496.43520353
primary_sector|after_index|no|bd_19#inc_2016_2021|pooled|65+|663432.64676|222|77282.71208|222|2988.4353458|348.12032468
primary_sector|after_index|yes|bd_19#inc_2016_2021|father|0-24|12376897.121|6366|1088492.7618|6366|1944.2188378|170.98535373
primary_sector|after_index|yes|bd_19#inc_2016_2021|mother|0-24|19947724.856|6746|3130552.6968|6746|2956.9707762|464.06058358
primary_sector|after_index|yes|bd_19#inc_2016_2021|child|25-64|1905948.673|1354.0709559|257089.50782|1354.0709559|1407.5692745|189.86413282
primary_sector|after_index|yes|bd_19#inc_2016_2021|parent|25-64|8864719.8151|2735|929521.08904|2735|3241.2138264|339.86145852
primary_sector|after_index|yes|bd_19#inc_2016_2021|partner|25-64|6136778.8879|3215|930318.62254|3215|1908.7959216|289.36815631
primary_sector|after_index|yes|bd_19#inc_2016_2021|pooled|25-64|18141178.72|7882.0709559|2214967.9744|7882.0709559|2301.5751598|281.01345278
primary_sector|after_index|yes|bd_19#inc_2016_2021|sibling|25-64|1233731.3439|578|98038.75499|578|2134.483294|169.61722317
primary_sector|after_index|yes|bd_19#inc_2016_2021|child|65+|313456.78787|130|2146.74607|130|2411.2060605|16.513431308
primary_sector|after_index|yes|bd_19#inc_2016_2021|partner|65+|316361.34032|82|3639.89954|82|3858.0651259|44.38901878
primary_sector|after_index|yes|bd_19#inc_2016_2021|pooled|65+|629818.12819|212|5786.64561|212|2970.8402273|27.29549816
primary_sector|before_index|no|bd_19#inc_2016_2021|father|0-24|12801798.761|6631|1369217.8681|6631|1930.5985163|206.48738774
primary_sector|before_index|no|bd_19#inc_2016_2021|mother|0-24|20289138.612|7010|2792345.4164|7010|2894.3136393|398.33743457
primary_sector|before_index|no|bd_19#inc_2016_2021|child|25-64|1968993.636|1426.380545|167283.89373|1426.380545|1380.4125715|117.27858623
primary_sector|before_index|no|bd_19#inc_2016_2021|parent|25-64|9226538.295|2955|664824.22535|2955|3122.3479848|224.98281738
primary_sector|before_index|no|bd_19#inc_2016_2021|partner|25-64|6385771.0047|3351|1078233.5205|3351|1905.6314547|321.76470323
primary_sector|before_index|no|bd_19#inc_2016_2021|pooled|25-64|20951580.049|9301.380545|2393487.1305|9301.380545|2252.5236924|257.32600864
primary_sector|before_index|no|bd_19#inc_2016_2021|sibling|25-64|3370277.1134|1569|483145.49089|1569|2148.0415|307.93211656
primary_sector|before_index|no|bd_19#inc_2016_2021|child|65+|332714.33043|137|27790.44116|137|2428.571755|202.84993547
primary_sector|before_index|no|bd_19#inc_2016_2021|partner|65+|301219.64342|85|34333.6245|85|3543.7605108|403.92499412
primary_sector|before_index|no|bd_19#inc_2016_2021|pooled|65+|633933.97385|222|62124.06566|222|2855.5584408|279.8381336
primary_sector|before_index|yes|bd_19#inc_2016_2021|father|0-24|12117645.847|6366|1097588.3548|6366|1903.4944779|172.41413051
primary_sector|before_index|yes|bd_19#inc_2016_2021|mother|0-24|19530869.642|6746|2601862.0331|6746|2895.1778302|385.68959873
primary_sector|before_index|yes|bd_19#inc_2016_2021|child|25-64|1883623.2827|1354.0709559|299770.04567|1354.0709559|1391.0816671|221.38429627
primary_sector|before_index|yes|bd_19#inc_2016_2021|parent|25-64|8528771.5144|2735|490838.96198|2735|3118.3808097|179.46579963
primary_sector|before_index|yes|bd_19#inc_2016_2021|partner|25-64|6097067.7483|3215|883155.00116|3215|1896.4440897|274.69828963
primary_sector|before_index|yes|bd_19#inc_2016_2021|pooled|25-64|17742483.486|7882.0709559|1779394.5694|7882.0709559|2250.9926116|225.75216328
primary_sector|before_index|yes|bd_19#inc_2016_2021|sibling|25-64|1233020.9402|578|105630.56064|578|2133.2542219|182.75183502
primary_sector|before_index|yes|bd_19#inc_2016_2021|child|65+|310362.28628|130|47378.88038|130|2387.4022022|364.452926
primary_sector|before_index|yes|bd_19#inc_2016_2021|partner|65+|291554.33907|82|-10107.7971|82|3555.5407204|-123.2658183
primary_sector|before_index|yes|bd_19#inc_2016_2021|pooled|65+|601916.62535|212|37271.08328|212|2839.2293649|175.8069966
primary_sector|after_index|no|bd_19#prev_2021|father|0-24|10954632.384|5350|919320.99352|5350|2047.5948381|171.83569972
primary_sector|after_index|no|bd_19#prev_2021|mother|0-24|16598525.273|5583|1761742.4404|5583|2973.0476935|315.55479857
primary_sector|after_index|no|bd_19#prev_2021|child|25-64|15397375.363|9450.9043716|2183105.689|9450.9043716|1629.1959751|230.99436871
primary_sector|after_index|no|bd_19#prev_2021|parent|25-64|55979621.485|16169|3185799.7411|16169|3462.1573063|197.03134029
primary_sector|after_index|no|bd_19#prev_2021|partner|25-64|40387117.329|20811|5076022.1995|20811|1940.6620215|243.91053767
primary_sector|after_index|no|bd_19#prev_2021|pooled|25-64|134220680.78|56273.904372|11876238.813|56273.904372|2385.1318348|211.04344804
primary_sector|after_index|no|bd_19#prev_2021|sibling|25-64|22456566.605|9843|1431311.1838|9843|2281.475831|145.41412006
primary_sector|after_index|no|bd_19#prev_2021|child|65+|4889579.5289|2066|632691.09722|2066|2366.6890266|306.23964047
primary_sector|after_index|no|bd_19#prev_2021|partner|65+|4770736.7812|1305|155381.39756|1305|3655.7369971|119.06620503
primary_sector|after_index|no|bd_19#prev_2021|pooled|65+|9660316.3101|3371|788072.49478|3371|2865.7123436|233.78003405
primary_sector|after_index|yes|bd_19#prev_2021|father|0-24|10425223.605|5152|972342.53136|5152|2023.5294265|188.7310814
primary_sector|after_index|yes|bd_19#prev_2021|mother|0-24|16021875.774|5377|1910769.2422|5377|2979.7053699|355.35972516
primary_sector|after_index|yes|bd_19#prev_2021|child|25-64|14391208.595|8905.4726776|2348534.7296|8905.4726776|1615.9960416|263.71814441
primary_sector|after_index|yes|bd_19#prev_2021|parent|25-64|50460364.299|14666|3564923.8189|14666|3440.6357766|243.07403647
primary_sector|after_index|yes|bd_19#prev_2021|partner|25-64|38401820.894|19893|4376898.5977|19893|1930.4187852|220.02204784
primary_sector|after_index|yes|bd_19#prev_2021|pooled|25-64|112556357.6|47506.472678|10973157.856|47506.472678|2369.2846734|230.98237435
primary_sector|after_index|yes|bd_19#prev_2021|sibling|25-64|9302963.8123|4042|682800.70968|4042|2301.5744217|168.9264497
primary_sector|after_index|yes|bd_19#prev_2021|child|65+|4561714.8272|1922|483983.18382|1922|2373.4208258|251.81227046
primary_sector|after_index|yes|bd_19#prev_2021|partner|65+|4644674.3565|1253|-14610.38422|1253|3706.8430618|-11.6603226
primary_sector|after_index|yes|bd_19#prev_2021|pooled|65+|9206389.1837|3175|469372.7996|3175|2899.6501366|147.83395263
primary_sector|before_index|no|bd_19#prev_2021|father|0-24|10317144.15|5350|1106271.3063|5350|1928.4381589|206.77968342
primary_sector|before_index|no|bd_19#prev_2021|mother|0-24|16228375.31|5583|2203074.2386|5583|2906.7482197|394.60401909
primary_sector|before_index|no|bd_19#prev_2021|child|25-64|15195005.152|9450.9043716|2435035.7525|9450.9043716|1607.7831871|257.65108361
primary_sector|before_index|no|bd_19#prev_2021|parent|25-64|53814258.739|16169|2062801.4558|16169|3328.2366713|127.57755308
primary_sector|before_index|no|bd_19#prev_2021|partner|25-64|38761108.135|20811|4870633.0912|20811|1862.5298224|234.04128063
primary_sector|before_index|no|bd_19#prev_2021|pooled|25-64|129373931.24|56273.904372|11226906.39|56273.904372|2299.0039998|199.50466411
primary_sector|before_index|no|bd_19#prev_2021|sibling|25-64|21603559.211|9843|1858436.09|9843|2194.8145089|188.80789292
primary_sector|before_index|no|bd_19#prev_2021|child|65+|4592808.9612|2066|400798.58017|2066|2223.0440277|193.99737666
